record_id,pubmedID,title,authors,abstract,year,label_included,label_abstract_screening
281,12861846,Scratch-patch and patch testing in drug allergy--an assessment of specificity.,K Hug; N Yawalkar; A Helbling; W J Pichler,"Adverse drug reactions occur frequently in daily practice, but the identification of the eliciting drugs is difficult due to a lack of standardized procedures. The aim of this study was to evaluate and compare scratch-patch and patch tests prospectively with frequently used drugs in persons exposed or not exposed to the drug in order to define a nonirritating concentration. Altogether, 23 different drugs, mainly antibiotics and analgesics, were evaluated. Any contraindications for patch tests were excluded by a questionnaire. Sixty-one healthy individuals were tested. They were divided into two groups: Group 1 consisted of individuals who hadn't been exposed to the drug; Group 2 was comprised of individuals who had been exposed to the drug, without side effects. Each individual was tested with 10-20 scratch-patch and patch tests. The tests were performed on the upper back. Freshly prepared drug solutions were applied, on one side after scarification of the epidermis, on the other side without. Scratch-patch tests were read at 24 and 48 h, patch tests after 48 and 72 h. In addition, we included 73 individuals with a drug allergy to illustrate that the chosen drug concentrations are able to elicit a positive reaction in truly sensitized individuals. A positive reaction in the non-exposed and nonallergic individuals was considered to be an irritant reaction (IR). In Group 1 (non-exposed individuals), 341 scratch-patch tests were performed, with 22 showing a reaction at the first reading, 3 at the second. Of the 341 patch tests performed in this group, 21 reactions were observed at the first reading, and 7 at the second. In Group 2 (exposed individuals), 141 scratch-patch tests were performed, with 5 IR at the first reading and 1 at the second. Of the 138 patch tests performed in this group, 6 individuals showed an IR at the first, 2 at the second reading. The majority of IR were four drugs, namely cefuroxim, acetylsalicylic acid, propyphenazone/drofenin-HCl, and celecoxib. Lowering the concentration did not reduce the unspecified irritant skin reaction, while a change of the solvent (petrolatum instead of PBS) did reduce the IR. Our data show concentrations of 23 drugs suitable for scratch-patch or patch tests, as they do not elicit IR. Fourteen of these test preparations elicited a positive reaction in truly sensitized individuals, demonstrating that the test preparation is suitable to identify sensitized persons. Scratch-patch tests are an interesting alternative to patch tests, as they do not elicit more IR than patch tests but can be evaluated earlier. Certain drugs solved in PBS are irritant over a wide dosage range and need to be applied in petrolatum.",2003.0,0,0
282,12861847,"Celecoxib, a highly selective COX-2 inhibitor, is safe in aspirin-induced asthma patients.",C Martín-García; M Hinojosa; P Berges; E Camacho; R García-Rodriguez; T Alfaya,"In 5-10% of adult patients with asthma, aspirin and most other nonsteroidal anti-inflammatory drugs (NSAIDs) precipitate acute asthmatic attacks. Therefore, choosing an alternative anti-inflammatory agent for patients who have suffered adverse reactions to a nonsteroidal anti-inflammatory agent is a common problem in clinical practice. The discoveries that cyclooxygenase COX-2 is an inducible form of COX involved in inflammation and COX-1 is the major isoform responsible for the production of prostaglandins have provided a reasonable basis for the development of specific COX-2 inhibitors as a new class of anti-inflammatory agents. The purpose of this study is to demonstrate that celecoxib, a specific inhibitor of COX-2, does not cause asthmatic attacks in patients with aspirin and/or other nonsteroidal anti-inflammatory drug-induced asthma. We studied 33 patients, all of whom suffered from asthma induced by at least two different NSAID drugs. They were challenged in a single-blind manner with different doses of celecoxib on three different days, until either the therapeutic dose of 200 mg or intolerance was reached. Each patient was rechallenged with 200 mg celecoxib seven days later if no evidence of intolerance was previously observed. Celecoxib 200 mg was proven to be well tolerated in all 30 three aspirin- and NSAID-induced asthma patients. Our study appears to demonstrate that celecoxib is a suitable NSAID in aspirin-induced and/or nonsteroidal anti-inflammatory drug-induced asthma patients.",2003.0,0,0
283,12861852,Chronic urticaria with multiple NSAID intolerance: is tramadol always a safe alternative analgesic?,Riccardo Asero,"Mechanisms underlying multiple intolerance to nonsteroidal anti-inflammatory drugs (NSAID) in patients with chronic urticaria (CU) are unclear. One hypothesis is that COX-1 inhibition may play a relevant pathogenic role. If so, drugs that are not active on COX-1 would be expected to be well tolerated by CU patients. This study aimed at assessing the tolerability of a central analgesic (tramadol) in a group of patients with CU and a history of intolerance to several NSAIDs, asking for a safe, alternative compound. Twenty-eight patients with CU exacerbated by several, distinct NSAIDs underwent single-blind, placebo-controlled, oral challenges with increasing doses of tramadol (50 mg total dose). Most of them underwent oral challenges with rofecoxib, paracetamol, and/or nimesulide as well. Twenty-three patients tolerated tramadol, whereas, surprisingly, in 5 (18%) patients tramadol induced urticaria, in one case with laryngeal edema. A similar proportion of CU patients did not tolerate rofecoxib, and higher proportions of patients did not tolerate acetaminophen and nimesulide. Mechanisms other than COX inhibition may also play a role in drug intolerance in patients with CU. In CU patients intolerant to NSAID, the tolerability of tramadol, as well as of other ""alternative"" drugs, should be assessed by oral challenge tests.",2003.0,0,0
284,12869082,Economic analysis of celecoxib versus diclofenac plus omeprazole for the treatment of arthritis in patients at risk of ulcer disease.,K K C Lee; J H S You; J T S Ho; B Y Suen; M Y Yung; W H Lau; V W Y Lee; J Y Sung; F K L Chan,"To evaluate the economic impact of celecoxib therapy vs. diclofenac plus omeprazole therapy for the treatment of arthritis in Chinese patients with a high risk of bleeding, from the perspective of a public health organization in Hong Kong. The medical records of 287 Chinese arthritic patients with a history of bleeding ulcers who had previously participated in a randomised study of celecoxib 200 mg twice daily and extended-release diclofenac 75 mg twice daily plus 20 mg of omeprazole daily for 6 months were reviewed. Compared to the diclofenac plus omeprazole group, the average total direct cost per patient in the celecoxib group showed a significant reduction of 11%, from HK 10,915 (range HK dollars 10,915-57,899) to HK dollars 9714 (range HK dollars 9714-89,770) (P<0.0001) (1 US dollars=7.8 HK dollars). The median direct medical cost for routine management in the celecoxib group was significantly lower (11%) than that for the diclofenac plus omeprazole group [HK dollars 10,915 (range 10,915-28,048) vs. HK dollars 9714 (range HK dollars 6946-26,179) (P<0.0001)]. In patients who experienced recurrent bleeding, the celecoxib group showed a significantly higher median cost of management of recurrent bleeding than the diclofenac plus omeprazole group [HK dollars 8466 (range 572-29,851) vs. HK dollars 23,210 (range HK dollars 12,318-65,823)] (P=0.036). Celecoxib therapy appears to cost less compared with diclofenac plus omeprazole for treatment of arthritis in Chinese patients with a high risk of bleeding.",2003.0,0,0
285,12877584,"Synthesis and structure-activity relationship of a new series of COX-2 selective inhibitors: 1,5-diarylimidazoles.",Carmen Almansa; José Alfón; Alberto F de Arriba; Fernando L Cavalcanti; Ignasi Escamilla; Luis A Gómez; Agustí Miralles; Robert Soliva; Javier Bartrolí; Elena Carceller; Manuel Merlos; Julián García-Rafanell,"The synthesis and the pharmacological activity of a series of 1,5-diarylimidazoles developed as potent and selective cyclooxygenase-2 (COX-2) inhibitors are described. The new compounds were evaluated both in vitro (COX-1 and COX-2 inhibition in human whole blood) and in vivo (carrageenan-induced paw edema, air-pouch, and hyperalgesia tests). Modification of all the positions of two regioisomeric imidazole cores led to the identification of 4-[4-chloro-5-(3-fluoro-4-methoxyphenyl)imidazol-1-yl]benzenesulfonamide (UR-8880, 51f) as the best candidate, which is now undergoing Phase I clinical trials.",2003.0,0,0
286,12879280,Metronomic oral low-dose treosulfan chemotherapy combined with cyclooxygenase-2 inhibitor in pretreated advanced melanoma: a pilot study.,Konstanze Spieth; Roland Kaufmann; Jens Gille,"The safety and efficacy of oral metronomic low-dose treosulfan chemotherapy in combination with the cyclooxygenase-2 (COX-2) inhibitor rofecoxib as a compound with antiangiogenic potential, a therapeutic regimen optimally targeting endothelial cells instead of tumor cells, were assessed in pretreated advanced melanoma patients. Endothelial cells were analyzed for proliferation, apoptosis and cytotoxicity in response to increasing concentrations of treosulfan, either in the absence or presence of COX-2 inhibitor, to determine whether inhibition of COX-2 enhanced the effect of treosulfan on cell function. In a clinical pilot study, 12 consecutive patients with pretreated advanced melanoma, meeting the eligibility criteria were enrolled. Patients received combined daily treosulfan chemotherapy (500 mg) with rofecoxib (25 mg). Metastatic lesions were assessed every 12 weeks. Patients with responsive or stable disease were eligible for a further 12-week treatment period. Response criteria according to the WHO handbook for reporting results of cancer treatment were applied. Side effects were classified according to the National Cancer Institute's Common Toxicity Criteria v2.0. At noncytotoxic concentrations, treosulfan inhibited endothelial cell proliferation in a dose-dependent fashion. Simultaneous inhibition of COX-2 significantly increased the extent to which treosulfan suppressed cell proliferation, without inducing cytotoxicity. In the pilot study in which 12 patients were treated, toxicity was mild; only hematologic toxicity of grade II was seen. An objective response was noted in one patient, and four patients showed stabilization of their disease for 24 weeks (one) and 36 weeks (three). The patient who had a partial response subsequently showed stable disease for 48 weeks. The median survival time was 13 months. As increases in response rates following polychemo- or biochemotherapy have not been shown to correlate with prolongation in overall survival, more durable control of metastatic melanoma represents an attractive therapeutic goal. Thus, regimens scheduled to primarily target endothelial cells may potentially provide a palliative alternative that preserves quality of life in the absence of significant treatment-related toxicity.",2003.0,0,0
287,12885487,Non-steroidal anti-inflammatory drugs and molecular carcinogenesis of colorectal carcinomas.,G Huls; J J Koornstra; J H Kleibeuker,"Colorectal cancer is the second most common cause of cancer-related mortality in the west. The high incidence and mortality make effective prevention an important public-health and economic issue. Non-steroidal anti-inflammatory drugs (NSAIDs) can inhibit colorectal carcinogenesis and are among the few agents known to be chemopreventive. Randomised trials have shown that sulindac and celecoxib suppress the development of adenomatous polyps and cause regression of existing polyps in patients with familial adenomatous polyposis (FAP), who have a high risk for developing colorectal cancer. The mechanisms by which NSAIDs inhibit neoplastic growth are not fully known. Two recently reported randomised placebo-controlled trials show a chemopreventive effect of aspirin in populations other than those with FAP (Robert Sandler and colleagues, N Engl J Med 2003; 348: 883-90; John Baron and colleagues, N Engl J Med 2003; 348: 891-99). In the Sandler study 635 patients with colorectal cancer were randomised to receive 325 mg aspirin or placebo daily. After a follow-up of around 31 months, the mean number of adenomas was lower in the aspirin group than in the placebo group, corresponding to a relative risk of any recurrent adenoma in the aspirin group of 0.65. In the Baron study 1121 patients with colorectal adenomas were assigned to receive 81 or 325 mg aspirin or placebo daily. Follow-up colonoscopy, 32 months after the index endoscopy, showed an incidence of one or more adenomas of 38% in the 81 mg aspirin group, 45% in the 325 mg aspirin group, and 47% in the placebo group. Together, these studies indicate a moderate chemopreventive effect of aspirin in populations with an intermediate risk of developing colorectal cancer. WHERE NEXT? The anticancer properties of NSAIDs have been demonstrated in vitro and in animal studies, epidemiological reports, and intervention studies. Several mechanisms through which NSAIDs alter colonic carcinogenesis have been elucidated, including the induction of apoptosis in neoplastic cells, via mechanisms dependent and independent of cyclo-oxygenase. Some studies have suggested an important role for the cell-cycle regulating protein p21 in mediating the chemopreventive effect of sulindac. A decrease in p21 expression may be one of the main oncogenic events in the development of colorectal cancer. Thus p21 could be the molecular link in the chemopreventive effects of NSAIDs.",2003.0,0,0
288,12889553,Low frequency of upper gastrointestinal complications in a cohort of high-risk patients taking low-dose aspirin or NSAIDS and omeprazole.,A Lanas; L Rodrigo; J L Márquez; E Bajador; F Pérez-Roldan; J Cabrol; E Quintero; M Montoro; F Gomollón; S Santolaria; S Lorente; M Cucala; J Nuevo; EMPHASYS Study Group,"There is very little information available on the incidence of complications and on the best prevention therapy in high-risk patients taking non-steroidal anti-inflammatory drugs (NSAIDs) and/or aspirin. Randomized-controlled trials in such patients are rare for ethical reasons. We studied the incidence of gastrointestinal complications in high-risk patients taking long-term low-dose aspirin or non-aspirin-NSAIDs combined with omeprazole in a real-life clinical setting. This was a multicentre, prospective and observational study including 247 consecutive high-risk patients who had a clinical indication for long-term treatment with either low-dose aspirin or non-aspirin NSAIDs and omeprazole therapy. The occurrence of gastrointestinal complications was measured. In addition to a recent history of peptic ulcer bleeding, all patients had at least 1 other risk factor and 112 (45.3%) had 3 or more risk factors; 78.9% were taking low-dose aspirin and the remainder non-aspirin NSAIDs. Mean follow-up was 14.6 +/- 10.38 months. Three patients taking low-dose aspirin developed upper gastrointestinal bleeding (1.2%; 95% CI 0.3-3.5; 1.0 event/100 patients/year). This was similar to the rate observed in studies involving non-high-risk patients taking low-dose aspirin and higher than that observed in patients not taking low-dose aspirin. Two additional patients developed a lower gastrointestinal bleeding event (0.81% (0.04%-3.12%); 0.67 events/100 patients/year), which was within the range expected in NSAID users. The use of omeprazole in the high-risk patient taking low-dose aspirin or NSAIDs seems to be a safe therapeutic approach in this population and is associated with a low frequency of upper gastrointestinal complications.",2003.0,0,1
289,12891223,Celecoxib inhibits metabolism of cytochrome P450 2D6 substrate metoprolol in humans.,Ulrike Werner; Dierk Werner; Thomas Rau; Martin F Fromm; Burkhard Hinz; Kay Brune,"In vitro data have shown that celecoxib inhibits the metabolism of cytochrome P450 (CYP) 2D6 substrates. However, very limited data are available on the influence of cyclooxygenase 2 inhibitors on the disposition of CYP2D6 substrates in humans. Therefore the objective of this study was to examine the effect of celecoxib and rofecoxib on the pharmacokinetics of the clinically relevant CYP2D6 substrate metoprolol. An open, randomized, 3-period crossover study was performed in 12 healthy male volunteers. Metoprolol (50 mg) was given in all 3 periods without or after 7 days of pretreatment with celecoxib (200 mg twice daily) or rofecoxib (25 mg daily) to achieve steady-state conditions of cyclooxygenase 2 inhibitors in periods 2 and 3. Celecoxib significantly increased the area under the plasma concentration-time curve of metoprolol from 271 to 414 micro g. h/L (64% +/- 57%, P <.001) and by more than 200% in 1 volunteer. The extent of this drug interaction was more pronounced in volunteers with 2 fully functional alleles compared with volunteers with 1 fully functional allele (103% +/- 75% versus 36% +/- 23%, P <.05). After administration of celecoxib, the area under the plasma concentration-time curve from 0 to 24 hours of alpha-hydroxymetoprolol decreased significantly from 474 to 387 micro g. h/L (P <.01). Rofecoxib caused no significant effects on the pharmacokinetics of metoprolol. We conclude that celecoxib inhibits the metabolism of the CYP2D6 substrate metoprolol but that rofecoxib does not. Clinically relevant drug interaction may occur between celecoxib and CYP2D6 substrates, particularly those with a narrow therapeutic index.",2003.0,0,0
290,12895187,Assessment of non-steroidal anti-inflammatory drug (NSAID) damage in the human gastrointestinal tract.,Martin W James; Christopher J Hawkey,"Aspirin is widely prescribed and confers considerable benefit to patients by reducing cardiovascular and cerebrovascular morbidity and mortality. Nonsteroidal anti-inflammatory drugs (NSAIDs) are effective analgesics, antipyretics and reduce the inflammatory component in conditions such as rheumatoid arthritis. However, both agents are associated with an increased risk of gastrointestinal symptoms and the potentially serious consequences of gastroduodenal ulceration, bleeding and perforation. The introduction of highly selective cyclo-oxygenase (COX)-2 inhibitors or the coprescription gastroprotective agents with nonselective NSAIDs have offered strategies to reduce the incidence of such events. This review article analyzes the quantitative techniques that can be employed by clinical pharmacologists and the clinical studies performed to assess NSAID damage in the gastrointestinal tract.",2003.0,0,1
291,12899497,,,,,0,0
292,12901032,Interaction of rofecoxib and celecoxib with warfarin.,Monica G Schaefer; Brian K Plowman; Anthony P Morreale; Melissa Egan,"The interaction of celecoxib and rofecoxib with warfarin was studied. Patients stable on warfarin therapy and concurrently taking a cyclooxygenase-2 (COX-2) inhibitor comparator (traditional nonsteroidal antiinflammatory medications, salsalate, or acetaminophen) randomly received celecoxib 200 mg/day or rofecoxib 25 mg/day for three weeks. After a one-week washout period, the patients were crossed over to treatment with the opposite COX-2 inhibitor for three more weeks. The International Normalized Ratio (INR) was measured at baseline and at weeks 1, 2, and 3 of therapy with each COX-2 inhibitor by testing blood samples obtained by finger stick. Data for 16 patients were analyzed. The INR increased by 13%, 6%, and 5% on average in patients taking celecoxib at weeks 1, 2, and 3, respectively, and by 5%, 9%, and 5% in patients taking rofecoxib. Changes in the INR were statistically significant at week 1 for celecoxib and at week 2 for rofecoxib. Of the 12 subjects who had a clinically significant > or = 15% change in the INR while receiving either COX-2 inhibitor, 4 showed this change for both agents. Adverse drug reactions were similar for each COX-2 inhibitor, but the rate of edema requiring medical intervention was higher in the rofecoxib group. Significant increases in the INR were observed in patients who were stable on warfarin therapy after the addition of therapy with rofecoxib or celecoxib.",2003.0,1,1
293,12912856,"Channelling bias and the incidence of gastrointestinal haemorrhage in users of meloxicam, coxibs, and older, non-specific non-steroidal anti-inflammatory drugs.",T M MacDonald; S V Morant; J L Goldstein; T A Burke; D Pettitt,"Although clinical trial results suggest that meloxicam has less gastrointestinal toxicity than most other non-steroidal anti-inflammatory drugs (NSAIDs), in practice it has been associated with a large number of yellow card reports of gastrointestinal complications. To estimate whether meloxicam and the coxibs, rofecoxib and celecoxib, have been channelled towards high risk patients, and to estimate the risk of hospitalisation for gastrointestinal haemorrhage associated with the use of these drugs, allowing for the effects of channelling. Using the UK General Practice Research Database, this study included 7.1 thousand patient years (tpy) exposure to meloxicam, 1.6 tpy exposure to coxibs, and 628 tpy exposure to older non-specific NSAIDs. Cohort study of patients who received a prescription for an NSAID between June 1987 and January 2001. Exposure to newer NSAIDs (meloxicam, rofecoxib, celecoxib) and to older non-specific NSAIDs was identified. Channelling was assessed on factors including: demographic variables; diagnosis of arthritis; history of NSAID use or gastrointestinal events, including gastrointestinal haemorrhage; and use of ulcer healing drugs. Most risk factors for gastrointestinal haemorrhage were more prevalent among patients prescribed the newer NSAIDs. Adjusting for these risk factors reduced the relative risks of gastrointestinal haemorrhage on meloxicam and coxibs versus older non-specific NSAIDs to 0.84 (95% confidence interval 0.60, 1.17) and 0.36 (0.14, 0.97), respectively. Channelling towards high risk gastrointestinal patients occurred in the prescribing of newer NSAIDs. After attempting to correct for channelling bias, coxib exposure, but not meloxicam exposure, was associated with a significantly lower risk of gastrointestinal haemorrhage than older non-specific NSAID exposure.",2003.0,0,1
294,12914871,Cardiovascular thrombotic events in arthritis trials of the cyclooxygenase-2 inhibitor celecoxib.,William B White; Gerald Faich; Jeffrey S Borer; Robert W Makuch,"To determine whether the cyclooxygenase-2 (COX-2) inhibitor celecoxib affects cardiovascular thrombotic risk, we analyzed the incidence of cardiovascular events for celecoxib, placebo, and nonsteroidal anti-inflammatory drugs (NSAIDs) in the entire controlled, arthritis clinical trial database for celecoxib. The primary analysis used the Antiplatelet Trialists' Collaboration end points, which include: (1) cardiovascular, hemorrhagic, and unknown deaths, (2) nonfatal myocardial infarction, and (3) nonfatal stroke. Other secondary thrombotic events were also examined. Separate analyses were performed for all patients and for those not taking aspirin. Data from all controlled, completed arthritis trials of > or =4 weeks duration, including 13 new drug application studies and 2 large post-marketing trials (CLASS and SUCCESS) were included for analyses. Patients were randomized to celecoxib at doses from 100 to 400 mg twice daily (18,942 patients; 5,668.2 patient-years of exposure), diclofenac 50 to 75 mg twice daily, ibuprofen 800 mg thrice daily, naproxen 500 mg twice daily (combined NSAID exposure of 11,143 patients; 3,612.2 patient-years), or placebo (1,794 subjects; 199.9 subject-years). Data from a long-term uncontrolled trial with 5,209 patients (6,950 patients-years) treated with celecoxib were included in a supplemental analysis. The entire 15-trial database was searched for possible serious thrombotic events as well as to identify all deaths. For these patients, detailed clinical data were obtained and reviewed by 2 of the investigators (WBW and JSB), who were independently and blinded to exposure, to classify the event as primary, secondary, or neither. All analyses were done using the intent-to-treat population, and time-to-event analyses were performed using per-patient data. To examine heterogeneity of results among studies, tests of interaction were performed using the Cox model. Incidences of the primary and secondary events were not significantly different between the celecoxib and placebo groups, nor for the celecoxib group compared with the NSAIDs group, regardless of aspirin use and NSAID type. The relative risks comparing celecoxib with the NSAIDs for the primary events were 1.06 (95% confidence interval 0.70 to 1.61, p = 0.79) for all patients, and 0.86 (95% confidence interval 0.48 to 1.56, p = 0.62) for the subgroup not taking aspirin. Similarly, for secondary cardiovascular end points, all relative risks were < or =1 for celecoxib compared with either placebo or NSAIDs. These comparative analyses demonstrate no evidence of increased risk of cardiovascular thrombotic events associated with celecoxib compared with either conventional NSAIDs or placebo.",2003.0,1,1
295,12925248,Effect of celecoxib and dexamethasone on postoperative pain after lumbar disc surgery.,Matthias Karst; Tanja Kegel; Anne Lukas; Wolf Lüdemann; Samii Hussein; Siegfried Piepenbrock,"This study was designed to assess the efficacy of perioperative administration of celecoxib (Celebrex; Pharmacia GmbH, Erlangen, Germany) in reducing pain and opioid requirements after single-level lumbar microdiscectomy. We studied 34 patients (mean age, 44.26 yr; standard deviation [SD], 13.09 yr) allocated randomly to receive celecoxib 200 mg twice a day for 72 hours starting on the evening before surgery or placebo capsules in a double-blind study. Fourteen patients received 20 to 80 mg dexamethasone intravenously during surgery (mean, 40 mg; SD, 19.22 mg) because of visible signs of compression of the affected nerve root. After lumbar disc surgery, patients were monitored for visual analog scores for pain at rest and on movement, patient-controlled analgesia (PCA) piritramide requirements, and von Frey thresholds in the wound area. Pain scores decreased and wound von Frey thresholds increased continuously until discharge, with no intergroup differences. Mean 24-hour PCA piritramide requirements were 22.63 mg (SD, 23.72 mg) and 26.14 mg (SD, 22.57 mg) in the celecoxib and placebo groups, respectively (P = not significant). However, patients with intraoperative dexamethasone (n = 14) required only 10.29 mg (SD, 8.55 mg) 24-hour PCA piritramide, in contrast to the 34.25 mg (SD, 24.69 mg) needed in those who did not receive intraoperative dexamethasone (P = 0.001). In addition, 24 hours after the operation, pain scores on movement were significantly lower in the dexamethasone subgroup (P = 0.003). Celecoxib has no effect on postoperative pain scores and PCA piritramide requirements. The intraoperative use of 20 to 80 mg dexamethasone is able to significantly decrease postoperative piritramide consumption and pain scores on the first day after surgery.",2003.0,0,0
296,12934656,Second-line chemotherapy for non-small cell lung cancer.,Frances A Shepherd,"Several agents have been evaluated for the second-line treatment of patients with non-small cell lung cancer. The TAX 317 trial found that patients treated with docetaxel (Taxotere) 75 mg/m2 had significantly longer survival than those treated with best supportive care alone. In addition, symptom control was better for patients who received chemotherapy. The TAX 320 trial found that treatment with docetaxel 75 or 100 mg/m2 resulted in significantly higher response rates than treatment with vinorelbine (Navelbine) or ifosfamide (Mitoxana), and the 1-year survival rate was also significantly better for patients treated with docetaxel 75 mg/m2. A large randomized trial compared pemetrexed (LY-231514 or Alimta) 500 mg/m2 with docetaxel 75 mg/m2. Response and survival rates were similar in the two treatment arms, however, the toxicity profile of pemetrexed was superior to that of docetaxel with significantly less Grade 3/4 neutropenia and febrile neutropenia. Fewer patients in the pemetrexed arm required hospitalization. Topotecan (Hycamtin) 2.3 mg/m2/day orally for 5 days has been compared with docetaxel 75 mg/m2 in a large 800-patient study. The results of this trial are awaited. Gemcitabine (Gemzar) and irinotecan (Campto) have been evaluated both as single agents and in combination with each other and study results do not suggest that either of these drugs is superior to docetaxel or pemetrexed. The vinca alkaloid vinorelbine has proved to be inferior to docetaxel in a randomized trial. The epidermal growth factor receptor inhibitors gefitinib (ZD1839, Iressa) and erlotinib (CP-358774, OSI 774, Tarceva) have been evaluated in Phase II trials in the second- and third-line setting. Both drugs have demonstrated interesting response rates ranging from 10 to almost 20%. The results of placebo-controlled randomized trials of this family of drugs are awaited. In summary, several studies have now found a definite role for the second-line treatment of patients with non-small cell lung cancer.",2003.0,0,0
297,12943480,Cost-effectiveness of different postoperative analgesic treatments.,Milo Engoren,"Pain may produce metabolic changes after surgery, which may contribute to further morbidity. A variety of medicines and techniques can be used to successfully treat pain. It is postulated that improved analgesia leads to improved outcomes, although analgesics may also contribute to morbidity. This article reviews the literature evaluating the cost-effectiveness of providing different types of postoperative analgesics and finds that most studies are so poorly conducted that they prevent definitive conclusions being made. The author suggests that further studies be done using analgesics as just one part of a multimodal rehabilitation approach with careful attention to defining outcome, costs and achieving sufficient power to find or exclude meaningful differences.",2003.0,0,0
298,12945071,Cyclo-oxygenase 2 inhibition in colorectal cancer therapy.,R D Church; J W Fleshman; H L McLeod,"Cyclo-oxygenase inhibition for the treatment of colorectal neoplasia has been studied with renewed interest since the discovery of cyclo-oxygenase (Cox) 2 and the introduction of specific Cox-2 inhibitors. These drugs have implications for both the prevention of colorectal carcinoma and the potential treatment of the disease. A Medline database search was performed for articles using the keywords ""colonic, colon or rectal and neoplasia or cancer"" and ""cyclo-oxygenase or Cox-2."" Cross-references of relevant historical papers were also included. There is substantial evidence that Cox-2 plays a role in the development and progression of colorectal cancer. The specific inhibition of this enzyme has been shown to inhibit cancer growth in in vitro and in vivo models. The mechanisms of action for these effects are poorly understood and potential clinical applications at present remain under investigation. Cox-2 inhibitors have great promise as useful additions to current cancer treatments. There is a need for randomized clinical trials to define a role for these drugs in chemoprevention, recurrence prophylaxis, and adjuvant therapy for colorectal and other solid tumours.",2003.0,0,0
299,12946034,Non-steroidal anti-inflammatory drug use is associated with reduction in recurrence of advanced and non-advanced colorectal adenomas (United States).,Joseph A Tangrea; Paul S Albert; Elaine Lanza; Karen Woodson; Don Corle; Marsha Hasson; Randall Burt; Bette Caan; Electra Paskett; Frank Iber; J Walter Kikendall; Peter Lance; Moshe Shike; Joel Weissfeld; Arthur Schatzkin; Polyp Prevention Study Group,"To prospectively examine the association between non-steroidal anti-inflammatory drugs (NSAIDs) use (including dose and dosage schedule) and the recurrence of colorectal adenomas among individuals who were diagnosed with an adenoma at entry into a clinical trial. For this analysis, participants who completed the full follow-up (n = 1905) for the Polyp Prevention Trial (PPT) were evaluated. Information on current use and dose of NSAIDs and other drugs was obtained at baseline and at each subsequent study visit over the duration of the trial. The study endpoint was the recurrence of colorectal adenomas in the 3 years between the 1-year trial colonoscopy (T1) and the end of the trial colonoscopy (T4). There was a significant reduction in overall adenoma recurrence among NSAIDs users (odds ratio [OR] = 0.77; 95% confidence interval [CI]: 0.63-0.95), with the greatest effect seen in advanced polyps (OR = 0.51; CI: 0.33-0.79). Among aspirin users, we observed a significant dose response for overall adenoma recurrence, with a 40% reduction in the OR association (OR = 0.56; 95% CI: 0.31-0.99) among those taking more than 325 mg per day. This prospective study provides further evidence that NSAIDs may play an important role in the chemoprevention of recurrent colorectal adenomas, even those with advanced features.",2003.0,0,0
300,12946236,Pass the tablet please.,Al Czap,,2003.0,0,0
301,12948345,Pharmacologic therapies for neck pain.,Ali Nemat; Steven M Richeimer,A variety of drug types are available for the treatment of pain. Significant relief of acute neck pain is usually achievable. Treatment of chronic neck pain requires a more comprehensive rehabilitation approach combined with judicious use of medications. Research on the development of analgesics that affect other neurotransmitter systems and that have fewer side effects is currently underway.,2003.0,0,0
302,12949718,The effect of the selective cyclooxygenase-2 inhibitor rofecoxib on human colorectal cancer liver metastases.,Stephen W Fenwick; Giles J Toogood; J Peter A Lodge; Mark A Hull,"Cyclooxygenase-2 (COX-2) is a potential target for chemotherapy of colorectal cancer (CRC). We tested the antineoplastic activity of the selective COX-2 inhibitor rofecoxib on human CRC liver metastases by measuring surrogate markers of tumor growth and angiogenesis in a randomized, double-blind, placebo-controlled trial. Patients undergoing liver resection surgery for metastatic disease were randomized to receive rofecoxib 25 mg daily or placebo before surgery (duration, >14 days). The apoptosis index (AI; neocytokeratin 18), proliferation index (PI; Ki-67), and microvessel density (MVD; CD31) were measured in metastases by immunohistochemistry. The effect of rofecoxib on COX-2-positive HCA-7 human CRC cell PGE(2) synthesis, proliferation, and apoptosis in vitro was also investigated. Patients who received rofecoxib (n = 23) and placebo (n = 21) were well matched regarding clinical and metastasis characteristics. The mean (range) duration of rofecoxib therapy was 26 (14-46) days. Rofecoxib-treated metastases had a 29% decrease in MVD (mean, 25.1 [SEM, 2.7] per hpf) compared with placebo-treated tissue (32.5 [SEM, 4.5] per hpf; P = 0.15). There was little difference in AI (rofecoxib mean, 2.03% [SEM, 0.43%] vs. placebo 1.39% [SEM, 0.39%]) or PI (rofecoxib 54.7% [SEM, 5.1%] vs. placebo 52.6% [SEM, 5.6%]). Rofecoxib-induced growth arrest and apoptosis of HCA-7 cells occurred only at concentrations (>10 micromol/L), which were significantly higher than the IC(50) for COX-2 inhibition. Rofecoxib may negatively regulate angiogenesis in human CRC liver metastases. The absence of a significant, direct effect of rofecoxib on epithelial cells in liver metastases in vivo mirrors the lack of activity on human CRC cells at pharmacologically relevant concentrations in vitro.",2003.0,0,0
