openalex_id,doi,pmid,lens_id,label_included,label_abstract_included,Unnamed: 6,Unnamed: 7
https://openalex.org/w2889681781,https://doi.org/10.1038/s41467-018-06006-6,,105-313-097-088-728,0,,,
https://openalex.org/w2908346916,https://doi.org/10.1007/s00500-018-03729-y,,,0,,,
https://openalex.org/w2492685290,https://doi.org/10.18488/journal.9/2016.3.3/9.3.37.43,,067-978-316-428-519,1,,,
https://openalex.org/w3121500339,https://doi.org/10.1002/9781119785620.ch1,,,0,,,
https://openalex.org/w2067486956,https://doi.org/10.1371/journal.pone.0073478,,002-289-331-769-942,0,,,
https://openalex.org/w2078907308,https://doi.org/10.5120/17760-8862,,062-382-628-168-526,1,,,
https://openalex.org/w2070890092,https://doi.org/10.1145/2769493.2769581,,011-292-270-705-227,0,,,
https://openalex.org/w2006104990,https://doi.org/10.1109/pervasive.2015.7087026,,094-875-192-613-081,0,,,
https://openalex.org/w2804765537,https://doi.org/10.1021/acs.chemmater.7b05304,,001-602-622-832-077,0,,,
https://openalex.org/w2977953780,https://doi.org/10.1109/taslp.2019.2946043,,067-826-610-449-799,0,,,
https://openalex.org/w4231310519,https://doi.org/10.1186/isrctn11104750,,,0,,,
https://openalex.org/w2415202828,https://doi.org/10.1089/big.2015.0019,,100-751-536-412-090,0,,,
https://openalex.org/w1607794224,https://doi.org/10.1118/1.4921618,,013-163-483-235-873,0,,,
https://openalex.org/w1982309045,https://doi.org/10.1007/s10822-013-9663-5,,046-387-628-525-581,0,,,
https://openalex.org/w2952873372,https://doi.org/10.15294/sji.v6i1.17097,,027-781-325-409-766,1,,,
https://openalex.org/w2584036714,https://doi.org/10.4172/2153-0602.1000181,,053-203-988-532-130,1,,,
https://openalex.org/w2900488383,https://doi.org/10.1371/journal.pntd.0006961,,071-235-841-265-743,0,,,
https://openalex.org/w2916268957,https://doi.org/10.1145/3287324.3287404,,063-201-150-619-48X,0,,,
https://openalex.org/w2968482388,https://doi.org/10.5220/0007953603250331,,061-640-115-104-415,0,,,
https://openalex.org/w2886527151,https://doi.org/10.1145/3230977.3231026,,044-432-196-449-155,0,,,
https://openalex.org/w2904313980,https://doi.org/10.1201/9781351128384,,,0,,,
https://openalex.org/w2576367858,https://doi.org/10.1002/jcb.25887,,120-166-161-542-320,0,,,
https://openalex.org/w3029160061,https://doi.org/10.1145/3380969,,063-337-819-477-798,0,,,
https://openalex.org/w2061983145,https://doi.org/10.1145/2736285,,082-102-838-184-221,0,,,
https://openalex.org/w2331661575,https://doi.org/10.1016/j.procs.2016.02.094,,011-868-203-534-500,0,,,
https://openalex.org/w2793357426,https://doi.org/10.5588/ijtld.17.0520,,062-115-725-464-187,0,,,
https://openalex.org/w2787629429,https://doi.org/10.1142/s0219720018400036,,048-987-367-410-04X,0,,,
https://openalex.org/w2805466703,https://doi.org/10.1109/taslp.2018.2843537,,090-396-887-628-294,0,,,
https://openalex.org/w2783825033,https://doi.org/10.3390/tropicalmed3010005,,096-495-503-342-521,1,,,
https://openalex.org/w2951047514,https://doi.org/10.48550/arxiv.1903.00733,,108-280-419-747-96X,0,,,
https://openalex.org/w2796327418,https://doi.org/10.1145/3178126.3178131,,115-230-630-278-693,0,,,
https://openalex.org/w2053548662,https://doi.org/10.1371/journal.pcbi.1000695,,005-326-025-228-223,0,,,
https://openalex.org/w2965021553,https://doi.org/10.1016/j.celrep.2019.07.019,,014-532-540-311-906,0,,,
https://openalex.org/w2748834817,https://doi.org/10.1038/s41598-017-09199-w,,023-633-004-637-944,0,,,
https://openalex.org/w2888649985,https://doi.org/10.1145/3210548,,068-422-589-170-894,0,,,
https://openalex.org/w2903740678,https://doi.org/10.1021/acssynbio.8b00398,,074-194-943-972-378,0,,,
https://openalex.org/w2808294060,https://doi.org/10.1007/978-981-13-0200-8_2,,024-752-699-172-204,0,,,
https://openalex.org/w4234482646,https://doi.org/10.26226/morressier.5991c409d462b80292388d75,,,0,,,
https://openalex.org/w2788724519,https://doi.org/10.1145/3151470.3151479,,008-524-752-704-317,0,,,
https://openalex.org/w2954695804,https://doi.org/10.6026/97320630015233,,026-800-598-063-734,0,,,
https://openalex.org/w1997964123,https://doi.org/10.1145/2700171.2791033,,034-777-385-600-150,0,,,
https://openalex.org/w2463683537,https://doi.org/10.5120/ijca2016910632,,023-199-891-226-105,0,,,
https://openalex.org/w2012474438,https://doi.org/10.1001/jama.2013.8267,,064-326-371-057-420,0,,,
https://openalex.org/w2119277255,https://doi.org/10.1371/journal.pntd.0001132,,184-833-127-010-302,0,,,
https://openalex.org/w3016120937,https://doi.org/10.5555/2747904.2748252,,,0,,,
https://openalex.org/w2133215312,https://doi.org/10.1186/1471-2105-13-61,,083-236-575-637-507,0,,,
https://openalex.org/w2998169119,https://doi.org/10.1371/journal.pone.0226272,,014-739-168-034-225,0,,,
https://openalex.org/w3006415148,https://doi.org/10.1016/j.celrep.2020.01.026,,058-895-848-056-066,0,,,
https://openalex.org/w2805379787,https://doi.org/10.1145/3204493.3204546,,001-307-920-250-030,0,,,
https://openalex.org/w4244608282,https://doi.org/10.1371/image.pntd.v05.i02,,151-133-784-029-279,0,,,
https://openalex.org/w2103052700,https://doi.org/10.1186/1475-2875-11-216,,028-472-270-127-880,0,,,
https://openalex.org/w2766765073,https://doi.org/10.1016/j.jinf.2017.10.005,,,0,,,
https://openalex.org/w2890248990,https://doi.org/10.1145/3242969.3243029,,065-909-438-997-005,0,,,
https://openalex.org/w2797059367,https://doi.org/10.1109/taslp.2018.2825110,,,0,,,
https://openalex.org/w2237024231,https://doi.org/10.1371/journal.pone.0146916,,086-985-572-914-254,0,,,
https://openalex.org/w2914940294,https://doi.org/10.1016/j.adhoc.2019.101913,,064-397-016-327-359,0,,,
https://openalex.org/w2036836781,https://doi.org/10.1159/000332008,,015-916-338-630-320,0,,,
https://openalex.org/w2990082496,https://doi.org/10.1109/icmla.2019.00160,,115-322-495-444-967,0,,,
https://openalex.org/w2484021251,https://doi.org/10.1145/2963143,,126-935-655-416-14X,0,,,
https://openalex.org/w2607757716,https://doi.org/10.1177/0306312717741687,,068-717-489-339-734,0,,,
https://openalex.org/w1611938893,https://doi.org/10.1109/icetech.2015.7275031,,047-141-132-831-960,0,,,
https://openalex.org/w4236564640,https://doi.org/10.1128/9781555818753.app,,,0,,,
https://openalex.org/w2576224490,https://doi.org/10.1097/qai.0000000000001240,,086-106-483-146-501,0,,,
https://openalex.org/w173059187,https://doi.org/10.1007/978-3-642-40728-4_7,,096-550-547-013-219,0,,,
https://openalex.org/w3013265712,https://doi.org/10.2139/ssrn.3177507,,,0,,,
https://openalex.org/w2941550147,https://doi.org/10.3390/tropicalmed4020071,,046-945-662-904-503,0,,,
https://openalex.org/w2128886782,https://doi.org/10.1145/2534860,,,0,,,
https://openalex.org/w4255716606,https://doi.org/10.21203/rs.2.14049/v3,,115-627-338-842-635,0,,,
https://openalex.org/w2760509339,https://doi.org/10.48550/arxiv.1709.09602,,,0,,,
https://openalex.org/w2537280992,https://doi.org/10.1016/j.eswa.2016.10.048,,,0,,,
https://openalex.org/w2049765019,https://doi.org/10.3390/s150306947,,036-526-309-450-564,0,,,
https://openalex.org/w2891435250,https://doi.org/10.23883/ijrter.conf.20171201.049.yzvdv,,,0,,,
https://openalex.org/w2916247623,https://doi.org/10.1016/j.tree.2017.11.006,,033-771-817-771-217,0,,,
https://openalex.org/w2774613393,https://doi.org/10.1145/3147213.3147225,,081-175-298-820-338,0,,,
https://openalex.org/w2999877148,https://doi.org/10.1145/3373477.3373489,,067-468-268-587-557,0,,,
https://openalex.org/w2196598587,https://doi.org/10.1109/ictke.2015.7368476,,037-688-810-927-870,1,,,
https://openalex.org/w4230185110,https://doi.org/10.31227/osf.io/js6zt,,010-763-877-839-282,0,,,
https://openalex.org/w2474880329,https://doi.org/10.1002/minf.201600029,,177-168-369-014-903,0,,,
https://openalex.org/w2583091440,https://doi.org/10.1017/s0950268816003216,,008-210-205-957-073,0,,,
https://openalex.org/w2791407982,https://doi.org/10.1145/3159450.3159476,,088-054-395-067-513,0,,,
https://openalex.org/w2950006148,https://doi.org/10.1371/journal.pone.0206634,,024-093-712-777-448,0,,,
https://openalex.org/w2966977115,https://doi.org/10.1007/s10143-019-01163-8,,,0,,,
https://openalex.org/w3038945169,https://doi.org/10.1145/3378393.3402265,,155-597-123-211-795,0,,,
https://openalex.org/w2919707309,https://doi.org/10.1001/jama.2019.1506,,,0,,,
https://openalex.org/w3044201655,https://doi.org/10.1016/j.compmedimag.2020.101752,,,0,,,
https://openalex.org/w3016664388,https://doi.org/10.1016/j.ijbiomac.2020.04.097,,,0,,,
https://openalex.org/w2952343403,https://doi.org/10.2139/ssrn.3123275,,,0,,,
https://openalex.org/w2975318333,https://doi.org/10.1145/3349801.3349806,,008-900-227-327-353,0,,,
https://openalex.org/w2810207020,https://doi.org/10.1016/j.cmpb.2018.05.034,,,0,,,
https://openalex.org/w2423127022,https://doi.org/10.1145/2925995.2926052,,117-238-925-045-765,0,,,
https://openalex.org/w56941735,,,,0,,,
https://openalex.org/w2548752356,https://doi.org/10.1145/2993148.2993156,,134-179-224-629-986,0,,,
https://openalex.org/w3028997655,https://doi.org/10.1145/3378678.3397528,,044-725-989-755-688,0,,,
https://openalex.org/w2077431172,https://doi.org/10.1007/s00726-014-1697-z,,027-806-569-776-018,0,,,
https://openalex.org/w2517317079,https://doi.org/10.1145/2970398.2970417,,083-072-368-988-867,0,,,
https://openalex.org/w2213810917,https://doi.org/10.1145/3035918.3035923,,004-845-864-583-208,0,,,
https://openalex.org/w2589663975,https://doi.org/10.1109/icse-seip.2017.13,,079-615-889-423-312,0,,,
https://openalex.org/w2119128797,https://doi.org/10.5120/16451-6171,,018-856-830-656-933,0,,,
https://openalex.org/w2899213186,https://doi.org/10.1016/j.dss.2018.10.012,,,0,,,
https://openalex.org/w2767121291,https://doi.org/10.1109/icieam.2017.8076242,,086-431-072-378-024,0,,,
https://openalex.org/w3047533636,https://doi.org/10.7717/peerj.9674,,027-284-303-467-044,1,,,
https://openalex.org/w2909656340,https://doi.org/10.1109/icecos.2018.8605254,,090-058-469-824-143,1,,,
https://openalex.org/w2726428222,https://doi.org/10.1145/3079452.3079483,,060-727-575-487-950,0,,,
https://openalex.org/w1517436550,https://doi.org/10.1007/978-3-642-33454-2_43,,027-794-506-438-091,0,,,
https://openalex.org/w2001146692,https://doi.org/10.1016/j.jenvman.2015.01.002,,016-313-015-418-783,0,,,
https://openalex.org/w4238903245,https://doi.org/10.26226/morressier.5aeaf2d35800a00019098054,,,0,,,
https://openalex.org/w2506681956,https://doi.org/10.4172/2470-6965.1000141,,060-051-534-039-660,0,,,
https://openalex.org/w2912527805,https://doi.org/10.1145/3299095,,065-193-691-571-461,0,,,
https://openalex.org/w2176378751,https://doi.org/10.1145/2809563.2809605,,007-725-153-777-471,0,,,
https://openalex.org/w3133089716,,,,1,,,
https://openalex.org/w2096970489,https://doi.org/10.3390/v4112514,,014-835-429-847-92X,0,,,
https://openalex.org/w2810509470,https://doi.org/10.1007/978-3-319-93351-1_23,,062-101-415-464-82X,0,,,
https://openalex.org/w2902940848,https://doi.org/10.1080/21681163.2018.1546623,,040-385-568-009-587,0,,,
https://openalex.org/w2581264398,https://doi.org/10.9734/ijtdh/2017/30277,,004-534-467-433-320,0,,,
https://openalex.org/w2970413854,https://doi.org/10.1093/jac/dkz362,,111-506-837-588-241,0,,,
https://openalex.org/w2060791167,https://doi.org/10.1145/1877937.1877951,,081-501-615-043-298,0,,,
https://openalex.org/w1416849435,https://doi.org/10.3233/jpi-140420,,157-559-021-927-392,0,,,
https://openalex.org/w3217799705,https://doi.org/10.21203/rs.3.rs-52162/v1,,102-998-870-804-804,0,,,
https://openalex.org/w2739179243,https://doi.org/10.1109/cvprw.2017.111,,145-629-397-754-368,0,,,
https://openalex.org/w2949471929,https://doi.org/10.4018/ijcce.2018070104,,007-893-422-181-821,0,,,
https://openalex.org/w2954323797,https://doi.org/10.1145/3321707.3321788,,118-602-218-352-875,0,,,
https://openalex.org/w2142553529,https://doi.org/10.1186/1475-2875-13-s1-p55,,139-119-945-835-197,0,,,
https://openalex.org/w4252339970,https://doi.org/10.3410/f.736117155.793572037,,051-388-125-981-505,0,,,
https://openalex.org/w1568985821,https://doi.org/10.1007/978-0-387-30164-8_530,,,0,,,
https://openalex.org/w2166244981,https://doi.org/10.1145/2568225.2568303,,052-689-987-339-669,0,,,
https://openalex.org/w2967611518,https://doi.org/10.1145/3340496.3342760,,005-099-256-480-226,0,,,
https://openalex.org/w2993166334,https://doi.org/10.1038/s41467-019-13483-w,,060-328-166-132-472,0,,,
https://openalex.org/w3030901355,https://doi.org/10.1145/3313831.3376538,,190-719-196-988-900,0,,,
https://openalex.org/w2391791964,,,,0,,,
https://openalex.org/w2038323322,https://doi.org/10.1145/2070942.2070949,,007-617-643-094-966,0,,,
https://openalex.org/w2810935808,https://doi.org/10.1109/icecds.2017.8389591,,032-057-665-582-323,0,,,
https://openalex.org/w66707291,,,,0,,,
https://openalex.org/w3215683134,https://doi.org/10.3389/978-2-88963-846-8,,,0,,,
https://openalex.org/w3010930766,https://doi.org/10.1007/978-3-030-40850-3_13,,002-466-333-113-888,0,,,
https://openalex.org/w2964005690,https://doi.org/10.1145/3233795.3233806,,,0,,,
https://openalex.org/w2280898448,https://doi.org/10.3109/14992027.2015.1120892,,093-686-140-004-074,0,,,
https://openalex.org/w1579603783,https://doi.org/10.1001/jama.2015.3711,,,0,,,
https://openalex.org/w4230024159,https://doi.org/10.1371/image.pntd.v04.i01,,039-200-230-247-298,0,,,
https://openalex.org/w1976900176,https://doi.org/10.1309/ajcpnfvwg46nuhed,,052-938-462-535-071,0,,,
https://openalex.org/w2885217354,https://doi.org/10.1186/s13071-018-3019-x,,081-992-895-913-014,0,,,
https://openalex.org/w2999205267,https://doi.org/10.3389/fped.2020.00001,,052-080-814-413-445,0,,,
https://openalex.org/w1973050785,https://doi.org/10.1145/2812115,,102-669-123-912-011,0,,,
https://openalex.org/w2981045362,https://doi.org/10.1186/s12936-019-2945-1,,022-313-568-341-998,0,,,
https://openalex.org/w2620668451,https://doi.org/10.1109/icse-c.2017.43,,113-439-222-902-121,0,,,
https://openalex.org/w2170325640,https://doi.org/10.1186/1475-2875-10-366,,072-838-107-668-23X,0,,,
https://openalex.org/w2781308098,https://doi.org/10.1515/9783110520651-002,,,0,,,
https://openalex.org/w2885965553,https://doi.org/10.2200/s00832ed1v01y201802aim037,,089-029-062-459-764,0,,,
https://openalex.org/w2003896599,https://doi.org/10.1186/1471-2105-12-s13-s24,,015-078-771-776-777,0,,,
https://openalex.org/w2566416715,https://doi.org/10.1371/journal.pntd.0005049,,018-462-721-330-182,0,,,
https://openalex.org/w2081097294,https://doi.org/10.1001/jama.2014.2116,,055-319-749-576-029,0,,,
https://openalex.org/w2975884333,https://doi.org/10.3390/w11102049,,062-162-407-573-777,0,,,
https://openalex.org/w2022846072,https://doi.org/10.1001/jamaneurol.2013.5179,,054-703-333-288-12X,0,,,
https://openalex.org/w2181896416,https://doi.org/10.5555/2591338.2591348,,,0,,,
https://openalex.org/w2088282466,https://doi.org/10.1371/journal.pntd.0002647,,000-747-802-398-096,0,,,
https://openalex.org/w410154132,https://doi.org/10.1007/978-3-319-11179-7_83,,069-891-142-292-471,0,,,
https://openalex.org/w2027490080,https://doi.org/10.1001/jama.2014.15497,,,0,,,
https://openalex.org/w2528502090,https://doi.org/10.1016/j.drudis.2016.09.025,,082-414-309-668-100,0,,,
https://openalex.org/w2588131716,,,,0,,,
https://openalex.org/w1982165141,https://doi.org/10.1016/j.dss.2012.01.016,,,0,,,
https://openalex.org/w2910030584,https://doi.org/10.1371/journal.pone.0210558,,013-056-274-871-87X,0,,,
https://openalex.org/w2953561684,https://doi.org/10.1016/j.csbj.2019.06.024,,004-115-221-314-499,0,,,
https://openalex.org/w2963912716,https://doi.org/10.1145/3233795.3233798,,,0,,,
https://openalex.org/w2576874290,https://doi.org/10.4172/2470-6965.1000151,,057-497-812-467-680,0,,,
https://openalex.org/w2901796322,https://doi.org/10.1111/biom.13034,,057-380-718-143-613,0,,,
https://openalex.org/w3029335444,https://doi.org/10.3389/fmicb.2020.01013,,065-337-098-221-380,0,,,
https://openalex.org/w3035600512,https://doi.org/10.1167/tvst.9.7.14,,066-448-148-032-894,0,,,
https://openalex.org/w2806699389,,,,1,,,
https://openalex.org/w3095076497,https://doi.org/10.3389/fonc.2020.550002,,057-262-155-238-389,0,,,
https://openalex.org/w4233790983,https://doi.org/10.12688/f1000research.7217.1,,083-376-406-878-216,1,,,
https://openalex.org/w1940091528,,,,0,,,
https://openalex.org/w2928562402,https://doi.org/10.1109/ceec.2018.8674210,,024-885-190-675-06X,0,,,
https://openalex.org/w2015354467,https://doi.org/10.1109/taslp.2015.2458585,,004-995-641-609-136,0,,,
https://openalex.org/w2980294224,https://doi.org/10.2991/icdtli-19.2019.84,,,0,,,
https://openalex.org/w1978400976,https://doi.org/10.1109/tcbb.2014.2312002,,150-720-323-430-414,0,,,
https://openalex.org/w2495230533,https://doi.org/10.1016/b978-1-4377-0755-7.00221-9,,,0,,,
https://openalex.org/w2104024599,https://doi.org/10.7554/elife.08347,,076-379-034-807-192,0,,,
https://openalex.org/w4244778212,https://doi.org/10.1371/journal.pntd.0005469,,,0,,,
https://openalex.org/w3000627835,https://doi.org/10.1021/acsami.9b19311,,000-458-040-047-968,0,,,
https://openalex.org/w2782947202,https://doi.org/10.1145/3167486.3167520,,180-572-856-345-171,0,,,
https://openalex.org/w2808343117,https://doi.org/10.1145/3158230,,057-400-906-158-877,0,,,
https://openalex.org/w2564606996,https://doi.org/10.1145/3001773.3001786,,044-025-635-152-612,0,,,
https://openalex.org/w2920967872,https://doi.org/10.1007/978-3-030-04666-8_3,,016-136-134-948-168,0,,,
https://openalex.org/w2964905055,https://doi.org/10.1145/3347146.3359097,,119-214-654-087-555,0,,,
https://openalex.org/w2187517651,,,,0,,,
https://openalex.org/w2594607416,https://doi.org/10.1109/mspec.2017.7864754,,020-794-444-916-136,0,,,
https://openalex.org/w2893266627,https://doi.org/10.1016/j.pt.2018.09.003,,,0,,,
https://openalex.org/w2903822242,https://doi.org/10.1093/cid/ciy610,,034-348-621-381-258,0,,,
https://openalex.org/w3186662870,https://doi.org/10.1145/3233795,,,0,,,
https://openalex.org/w2754678544,https://doi.org/10.3389/fmicb.2017.01794,,084-796-995-846-585,0,,,
https://openalex.org/w2254602029,https://doi.org/10.1145/2843043.2843379,,018-540-806-328-154,0,,,
https://openalex.org/w2903759771,https://doi.org/10.18535/jmscr/v6i12.29,,,0,,,
https://openalex.org/w2964170309,https://doi.org/10.1145/3047017,,028-771-536-026-164,0,,,
https://openalex.org/w2903357856,https://doi.org/10.1038/s41467-018-07652-6,,062-577-255-296-903,0,,,
https://openalex.org/w2976375976,,,,1,,,
https://openalex.org/w2890692567,https://doi.org/10.1093/jamiaopen/ooy009,,008-141-208-102-891,0,,,
https://openalex.org/w2994866702,https://doi.org/10.1001/jama.2019.20118,,,0,,,
https://openalex.org/w2991005490,https://doi.org/10.1201/9780367811037-28,,,0,,,
https://openalex.org/w2904178832,https://doi.org/10.1001/jama.2018.19084,,,0,,,
https://openalex.org/w2057466107,https://doi.org/10.1145/2676431.2676435,,026-997-247-460-350,0,,,
https://openalex.org/w2759373267,https://doi.org/10.1109/access.2017.2756872,,011-632-801-475-888,0,,,
https://openalex.org/w2696484047,https://doi.org/10.1145/3079628.3079683,,129-348-460-415-334,0,,,
https://openalex.org/w2949483594,https://doi.org/10.48550/arxiv.1201.0979,,,0,,,
https://openalex.org/w2745075853,https://doi.org/10.1016/j.compbiomed.2017.08.001,,102-972-063-213-121,1,,,
https://openalex.org/w2913529882,https://doi.org/10.1021/acsomega.8b02948,,014-524-501-729-920,0,,,
https://openalex.org/w2087257986,https://doi.org/10.5391/ijfis.2010.10.4.314,,054-870-017-292-774,0,,,
https://openalex.org/w2740504016,https://doi.org/10.1016/j.arabjc.2017.07.013,,037-484-397-035-005,0,,,
https://openalex.org/w2731261909,https://doi.org/10.1039/c7mb00234c,,083-192-806-444-373,0,,,
https://openalex.org/w2737250468,https://doi.org/10.1371/journal.pntd.0005756,,146-737-182-429-343,0,,,
https://openalex.org/w2792554287,https://doi.org/10.21037/jtd.2018.01.91,,108-703-588-836-332,1,,,
https://openalex.org/w1524918022,https://doi.org/10.1111/jmi.12270,,009-310-797-756-949,0,,,
https://openalex.org/w2886800207,https://doi.org/10.1007/s00894-018-3755-z,,039-515-154-859-757,0,,,
https://openalex.org/w3049482773,https://doi.org/10.1109/isitia49792.2020.9163708,,045-385-666-646-194,1,,,
https://openalex.org/w2006129368,https://doi.org/10.1109/taslp.2015.2416653,,075-567-630-247-381,0,,,
https://openalex.org/w2080135521,https://doi.org/10.1258/td.2011.110082,,056-956-199-921-104,0,,,
https://openalex.org/w1927002309,https://doi.org/10.1007/s11517-015-1323-6,,,0,,,
https://openalex.org/w3043339240,https://doi.org/10.1086/708249,,041-086-475-347-583,0,,,
https://openalex.org/w2562848127,https://doi.org/10.1109/tbme.2016.2644258,,052-642-181-876-141,0,,,
https://openalex.org/w2746007932,https://doi.org/10.1099/mgen.0.000135,,039-235-094-155-961,0,,,
https://openalex.org/w3008999060,https://doi.org/10.18203/2349-3291.ijcp20200675,,012-400-684-470-183,0,,,
https://openalex.org/w2952896068,https://doi.org/10.1093/nar/gky572,,002-241-654-514-79X,0,,,
https://openalex.org/w2980410821,https://doi.org/10.1145/3340555.3353734,,063-374-489-173-945,0,,,
https://openalex.org/w2978149750,https://doi.org/10.30656/jlmsc.v1i1.1673,,146-857-997-142-198,0,,,
https://openalex.org/w3035365947,https://doi.org/10.1093/jac/dkaa222,,124-936-777-799-590,0,,,
https://openalex.org/w2901759398,https://doi.org/10.3390/molecules24010167,,127-378-900-638-318,0,,,
https://openalex.org/w2048716023,https://doi.org/10.1145/2020408.2020567,,022-148-066-633-29X,0,,,
https://openalex.org/w2417131376,,,,0,,,
https://openalex.org/w3039800503,https://doi.org/10.2174/1389200221666200702124046,,106-357-170-071-959,0,,,
https://openalex.org/w2557711717,https://doi.org/10.1109/taslp.2016.2633803,,014-518-006-725-120,0,,,
https://openalex.org/w2612255818,https://doi.org/10.1186/s12859-017-1675-z,,035-364-838-970-922,0,,,
https://openalex.org/w3151299489,,,,0,,,
https://openalex.org/w3040352650,https://doi.org/10.3233/jifs-179959,,086-121-900-672-330,0,,,
https://openalex.org/w2034786972,https://doi.org/10.1145/2001576.2001692,,055-043-353-776-847,0,,,
https://openalex.org/w2042328617,https://doi.org/10.1109/icmlc.2012.6359612,,073-208-923-569-635,0,,,
https://openalex.org/w2910880405,https://doi.org/10.1145/3293881.3295779,,006-006-043-101-828,0,,,
https://openalex.org/w2904355766,https://doi.org/10.5582/bst.2018.01264,,003-701-335-825-794,0,,,
https://openalex.org/w4235040855,https://doi.org/10.26226/morressier.58fa1769d462b80290b51948,,,0,,,
https://openalex.org/w2301058717,https://doi.org/10.1097/01.pat.0000454144.17275.18,,,0,,,
https://openalex.org/w2703917883,https://doi.org/10.1016/j.aca.2017.05.034,,,0,,,
https://openalex.org/w3193348928,,,,1,,,
https://openalex.org/w2031378350,https://doi.org/10.1016/j.dss.2014.01.003,,,0,,,
https://openalex.org/w3004178578,https://doi.org/10.1166/jctn.2019.8570,,058-687-899-502-146,0,,,
https://openalex.org/w2617959447,https://doi.org/10.1109/access.2017.2705642,,009-722-050-001-75X,1,,,
https://openalex.org/w3008864669,https://doi.org/10.1111/coin.12280,,045-647-863-626-43X,0,,,
https://openalex.org/w2946522218,https://doi.org/10.1177/2331216519847413,,024-909-801-290-665,0,,,
https://openalex.org/w3009923408,https://doi.org/10.1145/3380688.3380706,,031-751-921-125-767,0,,,
https://openalex.org/w2767751378,https://doi.org/10.21276/ijlssr.2017.3.6.12,,,0,,,
https://openalex.org/w2511750252,https://doi.org/10.1016/b978-0-7020-6285-8.00128-3,,,0,,,
https://openalex.org/w2944664266,https://doi.org/10.1016/j.cell.2019.04.016,,050-376-379-330-759,0,,,
https://openalex.org/w2616765174,https://doi.org/10.1371/journal.pntd.0005358,,,0,,,
https://openalex.org/w2525586707,https://doi.org/10.1101/045153,,016-625-828-046-73X,0,,,
https://openalex.org/w2330226239,https://doi.org/10.1145/2837185.2837252,,024-800-173-567-993,0,,,
https://openalex.org/w2022227484,https://doi.org/10.1016/j.cmpb.2013.03.005,,030-495-922-746-366,1,,,
https://openalex.org/w2810622442,https://doi.org/10.1007/978-3-319-77258-5_4,,073-046-729-542-464,0,,,
https://openalex.org/w2280024673,https://doi.org/10.1007/978-3-642-25734-6_92,,139-469-076-983-365,0,,,
https://openalex.org/w2324948880,https://doi.org/10.7713/ijms.2012.0080,,169-251-199-484-562,0,,,
https://openalex.org/w2911725811,https://doi.org/10.1007/s15010-019-01267-9,,072-950-882-408-172,0,,,
https://openalex.org/w597477455,https://doi.org/10.2174/1573409911666150529130134,,063-491-352-487-727,0,,,
https://openalex.org/w2953602383,https://doi.org/10.1109/icse-companion.2019.00085,,081-952-452-532-857,0,,,
https://openalex.org/w4241915324,https://doi.org/10.1109/iccps.2016.7479068,,036-195-446-759-871,0,,,
https://openalex.org/w2983003570,https://doi.org/10.1016/b978-0-12-815739-8.00017-1,,,0,,,
https://openalex.org/w2790095687,https://doi.org/10.1109/itcosp.2017.8303126,,071-613-213-130-501,1,,,
https://openalex.org/w2889028266,https://doi.org/10.18535/jmscr/v6i8.160,,134-304-192-910-158,0,,,
https://openalex.org/w2800217612,https://doi.org/10.4038/sljch.v47i1.8422,,082-932-687-327-346,0,,,
https://openalex.org/w3015600294,https://doi.org/10.1371/journal.pcbi.1007673,,064-730-112-880-193,0,,,
https://openalex.org/w2024281488,https://doi.org/10.1145/2506583.2506708,,002-220-379-217-13X,0,,,
https://openalex.org/w3039728136,https://doi.org/10.21276/apjhs.2019.6.2.15,,,0,,,
https://openalex.org/w2058517672,https://doi.org/10.1371/journal.pcbi.1001007,,004-958-797-805-392,0,,,
https://openalex.org/w2550228307,https://doi.org/10.1016/j.drudis.2016.10.009,,049-669-037-460-91X,0,,,
https://openalex.org/w2592261371,https://doi.org/10.4103/0971-4065.181883,,100-033-515-614-092,0,,,
https://openalex.org/w2083589318,https://doi.org/10.1002/minf.201300143,,002-407-978-656-249,0,,,
https://openalex.org/w2986702709,https://doi.org/10.1145/3357384.3357935,,045-617-956-458-298,0,,,
https://openalex.org/w2611562611,https://doi.org/10.1145/3067695.3082529,,045-263-764-438-983,0,,,
https://openalex.org/w2970861834,https://doi.org/10.1145/3345094.3345118,,001-284-142-795-181,0,,,
https://openalex.org/w3025162062,https://doi.org/10.1016/0869-866x-2018-26-2-78-82,,,0,,,
https://openalex.org/w1885198778,,,,1,,,
https://openalex.org/w2783467962,https://doi.org/10.1145/3168776.3168777,,062-121-511-969-404,0,,,
https://openalex.org/w2767475530,https://doi.org/10.1145/3136755.3136781,,010-066-068-726-487,0,,,
https://openalex.org/w2332155263,https://doi.org/10.1142/9789814619998_0032,,042-109-612-513-310,0,,,
https://openalex.org/w3102567691,https://doi.org/10.15488/4771,,,0,,,
https://openalex.org/w3030633468,,,,1,,,
https://openalex.org/w2268470919,https://doi.org/10.1145/2843043.2843478,,048-412-958-510-395,0,,,
https://openalex.org/w1911519540,https://doi.org/10.4081/gh.2015.326,,056-492-382-058-588,0,,,
https://openalex.org/w2115893922,https://doi.org/10.1145/2207676.2208409,,051-593-994-074-192,0,,,
https://openalex.org/w3007170347,https://doi.org/10.1016/j.eng.2020.04.010,,005-187-721-171-745,1,,,
https://openalex.org/w2022729447,https://doi.org/10.1371/journal.pntd.0000769,,163-841-456-369-904,0,,,
