title,abstract,label
You know what it is: Learning words through listening to hip-hop,"Music listeners have difficulty correctly understanding and remembering song lyrics. However, results from the present study support the hypothesis that young adults can learn African-American English (AAE) vocabulary from listening to hip-hop music. Non-African-American participants first gave free-response definitions to AAE vocabulary items, after which they answered demographic questions as well as questions addressing their social networks, their musical preferences, and their knowledge of popular culture. Results from the survey show a positive association between the number of hip-hop artists listened to and AAE comprehension vocabulary scores. Additionally, participants were more likely to know an AAE vocabulary item if the hip-hop artists they listen to use the word in their song lyrics. Together, these results suggest that young adults can acquire vocabulary through exposure to hip-hop music, a finding relevant for research on vocabulary acquisition, the construction of adolescent and adult identities, and the adoption of lexical innovations. © 2011 Paula Chesley.",0
Discovering and affirming musical identity through extracurricular music-making in English secondary schools,"For well over fifty years, a defining characteristic of English secondary school music education has been its extracurricular activities-those collective musical endeavors undertaken voluntarily, outside the school day, by students and staff with a particular enthusiasm for music. Historically, these have included orchestras, choirs, and musical productions, with opportunities later broadening in response to changing musical and school cultures, to encompass samba groups, ""battle of the bands"" contests, and music technology clubs. Often these extracurricular experiences become the most vividly recalled memories of music in school, and they can lay the foundations for continued participation in adulthood. They are therefore a valuable focus for research, offering insight on the opportunities beyond the curriculum that shape young people's understanding of what music is, and whether it is for them. In a study of musically active British adults' recollections of their formative musical experiences, the challenges and successes of extracurricular music emerged as the most prominent factor in lifelong musical interest and activity (Pitts 2008). Written responses from over seventy adults illustrated the ways in which friendships, teacher influence, and the acquisition of musical skills and identity were closely intertwined: Middle school ensembles [ages nine-thirteen] always went to music festivals, usually doing well, and school concerts were always very well prepared and good fun. There was an inter-form competition each year where each form [grade level] had to put together a program including a few solos and a whole form piece. All of this was run by one very energetic music teacher who sadly died last year. I had seen her the previous year and both her and her husband (my piano teacher) had always been keen to hear about my progress as well as that of almost all the other pupils she would have known. Over three hundred attended the funeral and she will be greatly missed. [Life history study, respondent 51, age twenty-nine] This description is representative of many similar accounts of tireless and much-loved music teachers providing opportunities for instrumentalists and singers in their schools, and shows how the teacher's musical identity, as much as their students', is manifest in collective musical activity beyond the classroom. Gordon Cox (1999) has shown through interviews with teachers that the satisfaction of using and developing their own musical skills, as well as providing opportunities for their students, helps teachers to retain their identities as musicians as well as educators. By doing so, they present valuable role models for their students, communicating inclusive values for music by revealing and modeling the processes of musical learning. If that all sounds too idealistic, it must indeed be acknowledged that not all children are fortunate in having such nurturing experiences of extracurricular music. Even among the musically active adults involved in my life histories study, some had retained memories of disappointments and missed opportunities: The first music teacher I encountered [at grammar school] was a rather forbidding character, and at eleven years old I felt rather nervous of him. The whole class was auditioned for the school choir, taking pupils two at a time. I was not accepted, much to my great disappointment. This must have had quite a negative impact on me because I did not try again through all the years I was at the school. [Life history study, respondent 13, age fifty-eight] Perhaps the greatest drawback of extracurricular music-making is that it typically involves a small proportion of a school population, often selected through audition. This selection process means that those who had wanted to join in but have been denied access can suffer a serious blow to their musical confidence. Similarly problematic are the cases where students are eager for musical opportunities, but those provided within the school are insufficient for their needs, thus creating a disjunction between the musical identity that is nurtured by parents and instrumental teachers, but that appears invisible within the school context: In the senior school the standard of music was very high but I was disappointed that the head of music seemed only interested in children who learned instruments in school and I was never allowed to play in assembly like them and I felt, rightly or wrongly, that my music was inferior. [ . . . ] It was only in the last three years at school when I learned the double bass there that I felt part of school music as the teacher was very encouraging. [Life history study, respondent 17, age sixty-five] The experiences reported here of failing the choir audition and not being allowed to play in assembly share the common characteristic of seeking (and not finding) a teacher's recognition of an already emerging musical expertise and interest. While both of these adults have subsequently pursued their musical activities elsewhere, it is clear that the school music teacher was an important potential source of affirmation, and that the denial of his or her approval caused them to doubt either themselves or the value of school music provision. Music teachers might be felt to have enough pressures to face without feeling responsible for the confidence and future involvement of their students-but perhaps this is in fact their most fundamental responsibility, and should be at the heart of curriculum and extracurricular decisions. In order to explore this further, I turn now to some contemporary accounts of extracurricular musical involvement, focusing in particular on the musical values and attitudes that are communicated through the teacher's role in different extracurricular settings. © 2011 by Indiana University Press All rights reserved.",0
"Diversity, identity, and learning styles among students in a Brazilian university","One of the main characteristics of music-making in Brazilian society is that it encompasses a myriad of cultures, traditions, genres, and musical styles, which vary considerably from region to region. In addition to this rich historical legacy, the roles of music in contemporary society are being affected by rapid transformations occurring in the last few decades, particularly with the expansion of the music industry. However, the Brazilian education system has not addressed these changes with the same speed. In particular, the Brazilian School of Music is confined within a traditional system from a European heritage, based on the French conservatoire. Brazilian Schools of Music have been changing slowly, but not necessarily speedily enough to address the growing diversity of aspiring music students' backgrounds and educational needs. Since the foundation of the first Music School in Brazil, the teaching model has valued the canons of Western classical music, and the acquisition of specific skills such as reading and writing in traditional notation has been a condition of musicianship. For many years, students wishing to pursue a music career at the university had to come ""with a strong musical background, obtained in most cases in private schools, since there is no compulsory music education program in primary and secondary schools"" (Hentschke and Souza 2004: 103). Entrance to Music School was conditional on passing a demanding exam in which the candidates had to demonstrate that they had a good basis in musical theory, sight-reading, and dictation, and a good level of performance when playing classical music on their instruments. Students with other interests and experiences had no chance of gaining entry because they could not fit into the traditional mold of the conservatoire system. As a result, it was almost impossible for students from alternative backgrounds to get a place at university (Hentschke and Souza 2004: 103). Recently some changes have occurred due to government guidelines which implemented a huge process of curriculum reform at universities in Brazil. This introduced a process in which the curriculum has more optional courses and fewer compulsory ones. Moreover, the guidelines advocated that some changes should be made in the entrance exam in order to increase the number of students at universities in all subjects. Following this proposed flexibility in the curriculum and the changes to the entrance exam, the number of students looking for a degree at a Music School has been increasing, and it now includes students with experience in popular music. As a result, students in Brazilian higher education come from mixed backgrounds, and this means that they have learned music through different processes. Some students have been trained solely in a classical way, which implies that they have received formal training, whereas others have had experience of informal musical practices through popular music; and others come from a mixture of these backgrounds. It follows from this that Music Schools have two challenges. The first concerns knowing how to cope with the profile of a student who comes from a background of popular music, since this includes differences in attitudes, values, beliefs, and behavior, as well as musical skills and knowledge, and different educational needs. The second is a consequence of the first and involves rethinking the objectives of the Music School so that they are in tune with the exigencies of life in the twenty-first century. Thus it is crucial to have a discussion about students' identities and to become aware of their views, conflicts, and expectations as well as the kinds of skills and knowledge used when learning music. This chapter considers the musical identities of students in one Brazilian university Music School, taking into account three different types of background: those who have experienced only classical training, those who have acquired their skills and knowledge mostly through informal learning experiences, and those whose backgrounds contain a mixture of formal and informal learning. The different identities of classical and popular music students, and of those from both types of background, are examined in relation to their different sets of musical values, skills, and knowledge acquired through their formal and informal backgrounds. The musical identities of the students are related to their course choices at the university (either a bachelor's degree course or a music education course), since groups enrolled in different courses acquire particular identities related to the piano, singing, guitar, string, wind, conducting, composition, and music education. Finally, I will consider the role and influence of the Music School environment in shaping and changing students' musical identities. The discussion is based on findings from a qualitative research study using an ethnographic approach. The research examined students' attitudes toward learning, which implied also understanding their values, beliefs, behavior and identities. The study dealt with 75 first-year students. Among those participants, 40 students were interviewed in detail, and these were divided according to their backgrounds as follows: 7 popular music students, 13 classical, 20 mixed (12 with more emphasis on popular music, and 8 with more emphasis on classical music). Questionnaires and observation were also used. In understanding students' attitudes toward learning at Music School, there is a need to reflect upon new perspectives and possibly offer ideas to change the current approach. © 2011 by Indiana University Press All rights reserved.",0
Using SIR-KR English teaching model to increase students' English vocabulary size,"In view of students' love for music and singing, the researcher integrated music with English learning by means of technology. The participants were 28 Aboriginal students in an Aboriginal high school in southern Taiwan. According to the purpose of the study, the research was about designing an English teaching model (SIR-KR) and exploring the issues of: (1) the principles in designing an online singing platform, (2) the effect of the platform in terms of increasing students' vocabulary size. Collected data included ten revised English songs, vocabulary recognition test sheet, and student's responses to the online singing platform. The data was computed and analyzed by means of descriptive analyses and paired samples t-test. The pre and posttest of their vocabulary size were analyzed quantitatively while the subjects' responses to the online singing platform were analyzed qualitatively. The findings of the study are: (1) The subjects' vocabulary size had increased to reach statistic level after the experiment. (2) All the students showed positive attitudes toward the effectiveness of the teaching model. The results of this study demonstrated students' perspectives of their learning from this practicum, which has implications for future practice and further research.© 2011 IADIS.",1
The opinions about the Turkish courses at theb 4th and 5th grades should be given by class teachers or branch teachers,"The basic aim of primary grade mother tongue courses are developing language skills, and enriching the students both emotionally and cognitively by means of showing them the elaborateness and beauty of language. Therefore, the mother tongue instruction at primary grades has great importance. The primary grade mother tongue courses are given by class teachers. As it is the case with other subjects, the field knowledge, occupational qualities, communication skills and language use of a teacher have a direct effect on students' success. In Turkey, physical education, music, visual arts, religion, foreign language, information technology lessons can be given by branch teachers in accordance with the related legislation. This study based on the opinion of teachers and administrators deals with the following question: Should the Turkish courses at 4. and 5. grades be given by class teachers or branch teachers? Fort his purpose we received opinion from 10 academics, 4 developmental psychologists, 12 teachers, 6 primary school inspectors, 5 educational administrators, and 8 primary school students. Data was obtained via oral interview. After analyzing the content of the data, the opinions and suggestions of participants were specified.",0
Effects of cooperating and conflicting prosody in spoken english garden path sentences: ERP evidence for the boundary deletion hypothesis,"In reading, a comma in the wrong place can cause more severe misunderstandings than the lack of a required comma. Here, we used ERPs to demonstrate that a similar effect holds for prosodic boundaries in spoken language. Participants judged the acceptability of temporarily ambiguous English ""garden path"" sentences whose prosodic boundaries were either in line or in conflict with the actual syntactic structure. Sentences with incongruent boundaries were accepted less than those with missing boundaries and elicited a stronger on-line brain response in ERPs (N400/P600 components). Our results support the notion that mentally deleting an overt prosodic boundary is more costly than postulating a new one and extend previous findings, suggesting an immediate role of prosody in sentence comprehension. Importantly, our study also provides new details on the profile and temporal dynamics of the closure positive shift (CPS), an ERP component assumed to reflect prosodic phrasing in speech and music in real time. We show that the CPS is reliably elicited at the onset of prosodic boundaries in English sentences and is preceded by negative components. Its early onset distinguishes the speech CPS in adults both from prosodic ERP correlates in infants and from the ""music CPS"" previously reported for trained musicians. © 2011 Massachusetts Institute of Technology.",0
An investigation of early childhood teacher self-efficacy beliefs in the teaching of arts education,"The self-efficacy beliefs teachers hold about their ability to teach subjects shapes their competence in teaching. Teacher self-efficacy is defined as teacher beliefs in their ability to perform a teaching task. If teachers have strong teacher self-efficacy in the teaching of arts education, they are more likely to incorporate arts in the classroom. Alternatively, if teachers have weak teacher self-efficacy in the teaching of arts education they are less likely to include aspects of the arts in their curriculum. Little is known about teacher self-efficacy beliefs towards arts education in early childhood education. Since arts education is an important element in the curriculum of any classroom-including all early childhood classrooms-investigation of the beliefs that shape teacher practice is desirable. In 2010, a survey was distributed using convenience sampling to early childhood teachers throughout Queensland. There were 21 respondents, representing a response rate of 27%. Each completed an adapted version of the Teachers’ Sense of Efficacy Scale for Arts Education. Perceived competence towards each of the five arts strands (dance, drama, media, visual arts and music) were compared to perceived competence in maths and English. The number of hours taught in each of the arts strands was also investigated. Findings suggest all of the respondent early childhood teachers had greater perceived competence for teaching maths and English compared to any of the arts strands. Some early childhood teachers did not engage with some of the arts strands (particularly drama, dance, media) in their daily classrooms. These findings provide glimpses of the current day-to-day running of early childhood classrooms and the role of arts education in the current climate of policy reform and accountability. © 2011, Pennsylvania State University Libraries. All rights reserved.",0
An alternate reality game for language learning: ARGuing for multilingual motivation,"Over the last decade, Alternate Reality Games (ARGs), a form of narrative often involving multiple media and gaming elements to tell a story that might be affected by participants' actions, have been used in the marketing and promotion of a number of entertainment related products such as films, computer games and music. This paper discusses the design, development and evaluation of an ARG aimed at increasing the motivations of secondary school level students across Europe in the learning of modern foreign languages. The ARG was developed and implemented as part of a European Commission Comenius project and involved 6 project partners, 328 secondary school students and 95 language teachers from 17 European countries. The collaborative nature of ARGs provides a potentially useful vehicle for developing collaborative activities within an educational context. This paper describes the educational value of ARGs, in particular the ARG for supporting the teaching of modern European languages and the specific activities that were developed around Web 2.0 and gaming that underpinned the ARG and helped promote cooperation and learning within an educational environment. An evaluation of the ARG was conducted using an experimental design of pre-test → ARG intervention → post-test. 105 students completed the pre-test, 92 students completed the post-test and 45 students completed both the pre-test and post-test questionnaires. In general, student attitudes towards the ARG were very positive with evidence suggesting that the ARG managed to deliver the motivational experience expected by the students. The majority of students who completed the post-test either agreed or strongly agreed that they would be willing to play the game over a prolonged period of time as part of a foreign language course. In addition, through using the ARG, students believed that they obtained skills relating to cooperation, collaboration and teamwork. © 2011 Elsevier Ltd. All rights reserved.",0
Singaporean kindergartners' phonological awareness and English writing skills,"This article describes the phonological awareness and English writing skills among a sample of 297 Singaporean kindergarten children, stratified by ethnicity (Chinese, Malay, and Indian), and examines the relationship between oral language and writing skills in this multilingual population. Overall, Singaporean kindergartners, nearly all of whom were bilingual, scored higher on English writing but lower on English oral language skills than U.S. norms. Despite literacy instruction that emphasized whole-word memorization, phonological awareness statistically significantly predicted English writing scores, controlling for English vocabulary, ethnicity, sex, and an interaction between English vocabulary and sex. The current study's findings highlight the possibility of developing high literacy skills among bilingual learners with low oral language skills. In addition, the study demonstrates children's development of phonological awareness in the absence of phonological awareness or phonics instruction and supports the theory that both alphabetic (phonological) processes and logographic (whole-word) processes contribute to successful English literacy achievement. © 2011 Elsevier Inc.",0
Precursors to natural grammar learning: Preliminary evidence from 4-month-old infants,"When learning a new language, grammar-although difficult-is very important, as grammatical rules determine the relations between the words in a sentence. There is evidence that very young infants can detect rules determining the relation between neighbouring syllables in short syllable sequences. A critical feature of all natural languages, however, is that many grammatical rules concern the dependency relation between non-neighbouring words or elements in a sentence i.e. between an auxiliary and verb inflection as in is singing. Thus, the issue of when and how children begin to recognize such non-adjacent dependencies is fundamental to our understanding of language acquisition. Here, we use brain potential measures to demonstrate that the ability to recognize dependencies between non-adjacent elements in a novel natural language is observable by the age of 4 months. Brain responses indicate that 4-month-old German infants discriminate between grammatical and ungrammatical dependencies in auditorily presented Italian sentences after only brief exposure to correct sentences of the same type. As the grammatical dependencies are realized by phonologically distinct syllables the present data most likely reflect phonologically based implicit learning mechanisms which can serve as a precursor to later grammar learning. © 2011 Friederici et al.",0
All in the family: Abdellatif Kechiche's La Graine et le Mulet (The Secret of the Grain),"Abdellatif Kechiche's award-winning 2007 film, La Graine et le Mulet (The Secret of the Grain), included in the Criterion collection three years after its release, attracted over a million spectators by the time it ended its box-office run in France, making it one of the few recent French films to attain both popular and artistic success. Such success is particularly unusual for a director who focuses his attention on Maghrebian immigrants in France. Yet Kechiche's film connects with the realities of contemporary French life in a way that goes beyond the immigrant family in which it finds its center. Kechiche's success is quite obviously due to his particular talents, as both scriptwriter and director, and his skill in bringing together the memories of his childhood with people able to give them life on the screen. In this film Kechiche employs his unique ability to identify and train nonprofessional actors: Habib Boufares, who plays the central character Slimane, was a longtime family friend who had worked with Kechiche's father on construction jobs, like the character he plays. Also without previous training as an actress, Hafsia Herzi plays the role of an adoptive daughter to Slimane, which won her the French César award for Most Promising Actress. Two scenes dominate the film. In the lengthy Sunday dinner scene, the conversation focuses on the familiar French topics of food and love, although the food is Tunisian and the love often unites people of different immigrant backgrounds. And in the film's culminating scene, the young Rym performs a slow and sensual belly dance while Slimane frantically attempts to recover the couscous for his new restaurant's opening banquet. While seen by some critics as orientalist, Rym's dance offers testimony to her love for her adoptive father and her attachment to the traditional music of her ancestral Arabic culture. © 2012 Project MUSE.",0
Introduction: Cinema in and out of the Maghreb,"Abdellatif Kechiche's award-winning 2007 film, La Graine et le Mulet (The Secret of the Grain), included in the Criterion collection three years after its release, attracted over a million spectators by the time it ended its box-office run in France, making it one of the few recent French films to attain both popular and artistic success. Such success is particularly unusual for a director who focuses his attention on Maghrebian immigrants in France. Yet Kechiche's film connects with the realities of contemporary French life in a way that goes beyond the immigrant family in which it finds its center. Kechiche's success is quite obviously due to his particular talents, as both scriptwriter and director, and his skill in bringing together the memories of his childhood with people able to give them life on the screen. In this film Kechiche employs his unique ability to identify and train nonprofessional actors: Habib Boufares, who plays the central character Slimane, was a longtime family friend who had worked with Kechiche's father on construction jobs, like the character he plays. Also without previous training as an actress, Hafsia Herzi plays the role of an adoptive daughter to Slimane, which won her the French César award for Most Promising Actress. Two scenes dominate the film. In the lengthy Sunday dinner scene, the conversation focuses on the familiar French topics of food and love, although the food is Tunisian and the love often unites people of different immigrant backgrounds. And in the film's culminating scene, the young Rym performs a slow and sensual belly dance while Slimane frantically attempts to recover the couscous for his new restaurant's opening banquet. While seen by some critics as orientalist, Rym's dance offers testimony to her love for her adoptive father and her attachment to the traditional music of her ancestral Arabic culture.",0
"Language-universal sensory deficits in developmental dyslexia: English, Spanish, and Chinese","Studies in sensory neuroscience reveal the critical importance of accurate sensory perception for cognitive development. There is considerable debate concerning the possible sensory correlates of phonological processing, the primary cognitive risk factor for developmental dyslexia. Across languages, children with dyslexia have a specific difficulty with the neural representation of the phonological structure of speech. The identification of a robust sensory marker of phonological difficulties would enable early identification of risk for developmental dyslexia and early targeted intervention. Here, we explore whether phonological processing difficulties are associated with difficulties in processing acoustic cues to speech rhythm. Speech rhythm is used across languages by infants to segment the speech stream into words and syllables. Early difficulties in perceiving auditory sensory cues to speech rhythm and prosody could lead developmentally to impairments in phonology. We compared matched samples of children with and without dyslexia, learning three very different spoken and written languages, English, Spanish, and Chinese. The key sensory cue measured was rate of onset of the amplitude envelope (rise time), known to be critical for the rhythmic timing of speech. Despite phonological and orthographic differences, for each language, rise time sensitivity was a significant predictor of phonological awareness, and rise time was the only consistent predictor of reading acquisition. The data support a language-universal theory of the neural basis of developmental dyslexia on the basis of rhythmic perception and syllable segmentation. They also suggest that novel remediation strategies on the basis of rhythm and music may offer benefits for phonological and linguistic development. © 2010 Massachusetts Institute of Technology.",0
Development of science competences as a result of interdisciplinary integration,"Faculty of Natural Sciences and Mathematics from the University of Maribor in Slovenia is carrying out a national project entitled ""Development of science Competences"" Which is financially Supported by Slovenian Ministry of Education and Sport and partly by European Social Fund within the European Union. We are actively involved in the field of chemical education and together with a group of scientists participate in the process of developing new didactic materials, models and strategies for teaching chemistry in Slovenian elementary and secondary schools in order to raise the overall level of scientific literacy. We would like to highlight the importance and the necessity of interdisciplinary integration between natural and social sciences, especially in combining science and English as a foreign language (EFL) instruction. The article presents two different teaching strategies for active learning of specific chemistry topics through reading a passage in a chemistry textbook and listening to a didactic song in English.",0
Rainer Maria Rilke's the book of hours: A new translation with commentary,"Rainer Maria Rilke is arguably the most important modern German-language poet. His 'New Poems, Duino Elegies,' and 'Sonnets to Orpheus' are pillars of 20th-century poetry. Yet his earlier verse is less known. 'The Book of Hours,' written in three bursts between 1899 and 1903, is Rilke's most formative work, covering a crucial period in his rapid ascent from 'fin-de-siècle' epigone to distinctive modern voice. The poems document Rilke's tour of Russia with Lou Andreas-Salomé, his hasty marriage and fathering of a child in Worpswede, and his turn toward the urban modernity of Paris. He assumes the persona of an artist-monk undertaking the Romantics' journey into the self, speaking to God as part transcendent deity, part needy neighbor. The poems can be read simply for their luminous lyricism, captured in Susan Ranson's superb new translation, which reproduces the music of the original German with impressive fluidity. An in-depth introduction explains the context of the work and elucidates its major themes, while the poem-by-poem commentary is helpful to the student and the general reader. A translator's note treating the technical problems of rhythm, meter, and rhyme that the translator of Rilke faces completes the volume. Susan Ranson is the co-translator, with Marielle Sutherland, of 'Rainer Maria Rilke, Selected Poems' (Oxford World's Classics, 2011). Ben Hutchinson is Reader in Modern German at the University of Kent, UK. © 2008 Rainer Maria Rilke.",0
Preface,"THIS VOLUME - first conceived in early April 2005, when the three editors presented papers at the conference held during the 9. Internationale Fasch-Festtage (Ninth International Fasch Festival) in Zerbst/Anhalt, Germany - is the outcome of a round table titled 'Changing Artistic Priorities of German Hofkapellen, 1715-1760', given during the Twelfth Biennial International Conference on Baroque Music in Warsaw (2006). Michael Talbot, chairperson of the session, suggested we publish and enlarge our findings, and in the months that followed the basic structure and contents of the book gradually emerged, as we approached potential authors and received their reactions to the project. John Spitzer and Neal Zaslaw's excellent book on The Birth of the Orchestra (Oxford University Press, 2004) had filled many previous gaps, but we wanted to provide English-speaking readers with a series of detailed case studies of German Hofkapellen based on a close reading of archival sources. The final selection, a mixture of fifteen Protestant and Catholic courts of varying sizes with different artistic priorities, was largely dependent upon the willingness of scholars to share the results of their archival research, and, of course, in the first instance on the existence of relevant primary source material. This book would not have been published without the encouragement and advice of Michael Talbot, together with the support of Peter Holman and Wolfgang Ruf, especially during the planning and preparation stages. We are also grateful for the direct financial assistance received from the Faculty of Music, the University of Melbourne, Luther College, University of Regina, and Jane Hardie, on behalf of the Network for Early European Research, funded by the Australian Research Council. © Contributors 2011. All Rights Reserved.",0
Religion and Shakespearean tragedy,"‘Religion’ and ‘Shakespearean tragedy’ are a nettlesome pair. Shakespeare’s culture was both in ideology and in daily practices a Christian one, to a degree that can be difficult for us to imagine. Religion provided the languages of state and self, of family and nature, and described the relations between all of these domains. God’s words in scripture told the story of how and why the world came to be and man’s and woman’s role within it, of good and evil, of why things happen and for what reason, of how we matter; it gave an account of human history and an anticipation of its future. Church bells organized the day into parts as the liturgical calendar did a given year. The first book most children learned to read (Shakespeare probably included) was the state-prescribed Primer, which packaged between its covers the ABCs, a Latin grammar, the catechism and a selection of prayers and psalms cued to the official state liturgy as specified in the Book of Common Prayer. In fact, we largely owe our notion of ‘culture’, i.e., a set of communal practices and understandings, to the sixteenth-century English church: the preface to the Book of Common Prayer asserted that ‘where heretofore there hath been great diversity in saying and singing in churches within this realm, some following Salisbury use, some Hereford use, some the use of Bangor, some of York, and some of Lincoln, now from henceforth all the whole realm shall have but one use’. From henceforth (or so the plan went), the entire realm would worship in one tongue, according to one script, at one time and in church. Attendance would be taken. It is not that every aspect of Tudor–Stuart culture was determined by religion, or that English persons in Shakespeare’s day were on balance holier than we. The habit of imagining our ancestors as more credulous than urbane present-day persons is itself a legacy of Protestant Christianity, and rumours of the demise of religion in our post-modern world have been greatly exaggerated. Shakespeare’s England did not resemble modern fundamentalist theocracies. But nor were the soul and other private domains entirely beyond official concern. © Cambridge University Press 2013.",0
Effects of phonological and musical training on the reading readiness of native- and foreign-Spanish-speaking children,"The purpose of this study was to evaluate the effectiveness of a music training program on children's phonological awareness and naming speed in Spanish. Participants were preschool children whose first language was either Spanish (n = 45) or Tamazight ( n = 52), a Berber dialect spoken in Morocco's Rif area. The two-year pretest/posttest study showed that the children who received phonological training with or without music performed significantly better in a naming speed posttest and a series of phonological processing tasks than those who did not participate in specialized training. The phonological training that included music activities was particularly effective for the development of phonological awareness of ending sounds and naming speed. The benefits of the training on children's phonological awareness and naming speed, two strong predictors of reading acquisition, were significant regardless of the native language of the children. © The Author(s) 2011.",1
"Capturing Indian bodies, hearths, and minds: The gendered politics of rural school reform in Bolivia, 1920s-1940s","For a good while now, feminist scholars have illuminated the complicated gendered processes that accompanied modern state-building and development policies in twentieth-century Latin America. Just as modernizing a European nation's devised social policies to cope with an emerging mass society pressing new political claims and bringing social ills into close proximity of urban educated elites, so too did Latin America's liberal and populist states develop educational, immigration, and eugenic plans to manage their explosive demographic, social, and political problems associated with all the opportunities and ills of modernity. In the era of World War I, government reformers drew from biomedical and social ideas articulated in a transnational professional milieu and adapted them to suit their definition of national need or racial heritage. Latin America's varied postcolonial contexts therefore shaped and mediated the political and social significance, and outcome, of those reform efforts in the interwar era. According to Nancy Stepan, Brazil's reformism proved to be the vanguard of tropical medicine policies and sanitation sciences, whereas Argentina cast its fate with the eugenic process of whitening through aggressive immigration policies and military violence against its interior indian population (1991). The Mexican Revolution, by contrast, made its development policies progressive compared with those of Argentina and Brazil. The revolutionary rupture of its oligarchic liberal state permanently altered the ideological landscape and transformed the national state, making it more beholden to the country's laboring classes and anxious to bring them into the ambit of the populist state. This it largely accomplished through federal agencies of education, agrarian reform, and health under Cárdenas during the 1930s (Stepan 1991; Vaughan 1997). In the Andes, modernizing and reformist elites confronted a more difficult task. On the one hand, they lacked the institutional or ideological resources that neighboring nations enjoyed-Chile's relatively stable political system, Brazil's biomedical establishment, Argentina's immigration option, or Mexico's unifying revolutionary state apparatus-in order to mobilize their own societies for purposes of social control and economic development in an increasingly competitive global economy. On the other, Bolivia's creole reformers (that is, Spanish-speaking Bolivians of European descent who considered themselves to be progressive nationalists) were deeply preoccupied with the ""dead weight"" that their own racially heterogeneous, poor, and illiterate populations had placed on their modernizing and culturally homogenizing projects. As they gazed upon their interior landscapes of mountains, provincial potentates, and indians mired in feudal servitude or else erupting in episodic upheaval, creole elites often turned pessimistic about their nation's racial unfitness or diseased body politic (Arguedas 1909). Anxiety about the future progress of Andean society might then provoke deeper unease about modernity itself. Was Mexico's postrevolutionary paradigm of mestizaje (that is, racial- cultural fusion) to serve as the Andean template of integration, or did race mixture hasten nineteenth-century ""degenerative processes"" of racial and republican decline? How might the Andean nation-state uplift and integrate its indigenous populations while preempting a Mexican-styled social revolution? Might Andean scientists and health workers manage to engineer sanitary cities and healthy bodies, purged of disease, alcoholism, and other vices, without the kind of public health campaigns that Brazil boasted? No less urgent, if attempts to attract white European immigration to the Andes were proving to be a colossal failure, how might public education be made to civilize, moralize, and uplift the Andean nations? These questions vexed and divided creole elites (see de la Cadena 2000). Furthermore, as Nancy Stepan notes, tropes of economic and cultural progress could easily be reversed as ""degeneration [became] the major metaphor of the day, with vice, crime, immigration, women's work, and the urban environment variously blamed as its cause"" (1991:24). At any historical moment or place, social policy making might be motivated by a fragile calculus of optimism and pessimism, hope and fear-and never more so than in the Andes, where weak states and fractured elites competed with each other over regional/racial projects (as in the polarizing Lima/ Cuzco struggle in Peru), or where international conflicts or internal rural uprisings suddenly altered internal political balances (as in Bolivia after the 1899 indigenous uprisings or the Chaco War in the early 1930s). But sooner or later, modernizing states began to expand the notion of ""public interest"" to encompass realms once thought of as ""private."" As the old patriarchal and seigneurial order crumbled, peasants flooded into the cities, and urban laboring groups mounted all sorts of democratizing challenges, Latin America states and social reformers sought new modes of ""population management,"" which could burrow into the intimate interior of the family. Nationalist ideologies quickly fastened on family, as they did on race, to promote cultural reforms designed to reproduce healthy, efficient, patriotic citizen-workers or peasants. Brazil and Mexico offer striking historical examples of strong corporatist states taking aggressive measures to ""rationalize domesticity"" in the service of broader political, economic, and eugenic projects. As Mary Kay Vaughan writes, ""Public appropriation of reproductive activities such as education, hygiene and health care demanded new interactions between households and the public sphere: [and] the appointed household actor was the woman, the mother"" (Vaughan 2000:196). State policies therefore fastened onto gender as both a precept and a tool in their attempts to subordinate popular households to the interests of national development, social order, and patriarchal power (see also Besse 1996; Dore 1997; Dore and Molyneux 2000; Klubock 1998; Mayer 2002; Rosemblatt 2000; Stephenson 1999; Weinstein 1996). There is no doubt that the new gendered policies had tangible, often beneficial, effects. Public health programs of disease control, the introduction of rural schools, and the regulation of work did improve living standards for certain social sectors and did empower women and children in new ways. But feminist scholarship has shown that the states' efforts to rationalize the household and, in Eileen Findlay's words, ""impose decency"" on the gendered body politic were hardly driven by emancipatory aims (Findlay 1999). On the contrary, progressive social reforms hoped to reconfigure gender inequality during Latin America's turbulent passage to industrial capitalism and corporatist state building. This paper explores the Bolivian state's halting efforts to burrow into the intimate spaces of the rural Aymara world in order to remake indians into productive peasants over the course of the 1920s, 1930s, and 1940s. Although the Bolivian state was riddled by partisan and ideological conflicts, and singularly impoverished and ineffectual in comparison to Mexico or Brazil, it managed to mount an extraordinary project of rural education, which ultimately came to target el hogar campesino (variously connoting peasant hearth, household, family) as the terminal point of the state's evolving ""cultural revolution"" in the countryside (the term ""cultural revolution,"" although most often associated with Maoist reform is, here, borrowed from Philip Corrigan and Derek Sayer's [1985] idea of the slow, contested process by which the modernizing state imposed a normative [hegemonic] order). Rural school reform was aimed at the cultural production of Bolivia's modern campesino class, but it was not simply about ""incorporating indians into the national culture."" It was equally driven by the need to fix racial, class, and gender hierarchies in ways that subordinated the indian peasantry to the state, especially as rural insurgents pounded on the gates of Bolivian cities in the 1930s and 1940s. Paying close attention to shifting social fields, I examine how the changing calculus of elite needs, aspirations, and fears shaped rural school reform, which became a crucial site for rearticulating gender and race categories in the process of educating campesinos. © 2005 The Arizona Board of Regents. All rights reserved.",0
