doi,pmid,openalex_id,label_included,method
https://doi.org/10.1016/j.beproc.2004.08.019,https://pubmed.ncbi.nlm.nih.gov/15792708,https://openalex.org/W2028615742,0,id_retrieval_doi
https://doi.org/10.1038/srep01036,https://pubmed.ncbi.nlm.nih.gov/23301157,https://openalex.org/W2005027803,0,id_retrieval_pmid
https://doi.org/10.1016/0896-6273(93)90210-i,https://pubmed.ncbi.nlm.nih.gov/8494646,https://openalex.org/W2073803393,0,id_retrieval_pmid
https://doi.org/10.1021/cn100062j,https://pubmed.ncbi.nlm.nih.gov/22778814,https://openalex.org/W2034045812,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/4779279,https://openalex.org/W2423711193,0,id_retrieval_pmid
https://doi.org/10.1006/exnr.1994.1178,https://pubmed.ncbi.nlm.nih.gov/7821384,https://openalex.org/W2048640094,0,id_retrieval_pmid
https://doi.org/10.1007/bf00174701,https://pubmed.ncbi.nlm.nih.gov/3128820,https://openalex.org/W1978358931,0,id_retrieval_pmid
https://doi.org/10.1016/s0891-5849(98)00329-3,https://pubmed.ncbi.nlm.nih.gov/10381205,https://openalex.org/W1985146640,0,id_retrieval_pmid
https://doi.org/10.1371/journal.pone.0066996,https://pubmed.ncbi.nlm.nih.gov/23861751,https://openalex.org/W2027762080,1,id_retrieval_pmid
https://doi.org/10.1016/j.bbr.2016.02.039,https://pubmed.ncbi.nlm.nih.gov/26956153,https://openalex.org/W2292937952,1,id_retrieval_pmid
https://doi.org/10.1152/jn.1996.76.6.3934,https://pubmed.ncbi.nlm.nih.gov/8985891,https://openalex.org/W1895622904,0,id_retrieval_pmid
https://doi.org/10.1016/j.coph.2003.07.005,https://pubmed.ncbi.nlm.nih.gov/14644011,https://openalex.org/W2091279184,0,id_retrieval_doi
,https://pubmed.ncbi.nlm.nih.gov/3238931,https://openalex.org/W2435915587,0,id_retrieval_pmid
https://doi.org/10.1016/s0304-3940(02)00072-1,https://pubmed.ncbi.nlm.nih.gov/11897162,https://openalex.org/W2068392218,0,id_retrieval_pmid
https://doi.org/10.1007/s11306-015-0926-0,https://pubmed.ncbi.nlm.nih.gov/26793043,https://openalex.org/W2223450594,0,id_retrieval_pmid
https://doi.org/10.1248/cpb.25.1811,https://pubmed.ncbi.nlm.nih.gov/908099,https://openalex.org/W2329087793,0,id_retrieval_pmid
https://doi.org/10.1016/s0304-3940(03)00440-3,https://pubmed.ncbi.nlm.nih.gov/12782338,https://openalex.org/W2030635984,0,id_retrieval_pmid
https://doi.org/10.4061/2011/219578,https://pubmed.ncbi.nlm.nih.gov/21197433,https://openalex.org/W1973144853,0,id_retrieval_pmid
https://doi.org/10.1002/jps.2600830112,https://pubmed.ncbi.nlm.nih.gov/8138909,https://openalex.org/W2089292241,1,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/6478835,https://openalex.org/W2418708033,0,id_retrieval_pmid
https://doi.org/10.1097/00132586-198610000-00020,https://pubmed.ncbi.nlm.nih.gov/3006552,https://openalex.org/W1990062397,0,id_retrieval_pmid
https://doi.org/10.1016/j.neures.2011.07.516,,https://openalex.org/W1988629862,0,id_retrieval_doi
https://doi.org/10.1016/j.bbrc.2015.12.065,https://pubmed.ncbi.nlm.nih.gov/26707644,https://openalex.org/W2214444851,0,id_retrieval_pmid
https://doi.org/10.1186/1472-6882-12-41,https://pubmed.ncbi.nlm.nih.gov/22494845,https://openalex.org/W2088638614,1,id_retrieval_pmid
https://doi.org/10.1016/s0006-8993(97)00717-8,https://pubmed.ncbi.nlm.nih.gov/9449411,https://openalex.org/W2126652387,0,id_retrieval_pmid
https://doi.org/10.1258/002367700780384744,https://pubmed.ncbi.nlm.nih.gov/11037126,https://openalex.org/W2098472187,0,id_retrieval_pmid
https://doi.org/10.1080/14786419.2015.1047776,https://pubmed.ncbi.nlm.nih.gov/26134381,https://openalex.org/W843627769,1,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/12479789,https://openalex.org/W2184194432,0,id_retrieval_pmid
https://doi.org/10.1210/endo-87-2-426,https://pubmed.ncbi.nlm.nih.gov/4316575,https://openalex.org/W2013385067,0,id_retrieval_pmid
https://doi.org/10.1152/ajpheart.1998.274.6.h1979,https://pubmed.ncbi.nlm.nih.gov/9841481,https://openalex.org/W2140665454,0,id_retrieval_pmid
https://doi.org/10.1152/jn.1989.62.4.896,https://pubmed.ncbi.nlm.nih.gov/2553881,https://openalex.org/W2432480032,0,id_retrieval_pmid
https://doi.org/10.1523/jneurosci.5406-05.2006,https://pubmed.ncbi.nlm.nih.gov/16525060,https://openalex.org/W2172169353,0,id_retrieval_pmid
https://doi.org/10.1007/s00213-013-3161-2,https://pubmed.ncbi.nlm.nih.gov/23743650,https://openalex.org/W2049044802,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/4801026,https://openalex.org/W2461574710,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/2545469,https://openalex.org/W2395159991,0,id_retrieval_pmid
https://doi.org/10.1080/03079457.2013.775401,https://pubmed.ncbi.nlm.nih.gov/23581442,https://openalex.org/W1982075603,0,id_retrieval_pmid
https://doi.org/10.1007/s00726-012-1226-x,https://pubmed.ncbi.nlm.nih.gov/22302366,https://openalex.org/W2068528307,1,id_retrieval_pmid
https://doi.org/10.1016/j.margen.2014.07.001,https://pubmed.ncbi.nlm.nih.gov/25038515,https://openalex.org/W2055234670,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/4136180,https://openalex.org/W2411498811,0,id_retrieval_pmid
https://doi.org/10.1007/s00441-012-1517-2,https://pubmed.ncbi.nlm.nih.gov/23138570,https://openalex.org/W2085588291,0,id_retrieval_pmid
https://doi.org/10.1038/aps.2015.111,https://pubmed.ncbi.nlm.nih.gov/26687936,https://openalex.org/W2398629101,1,id_retrieval_pmid
https://doi.org/10.1073/pnas.96.23.13496,https://pubmed.ncbi.nlm.nih.gov/10557349,https://openalex.org/W2040088974,0,id_retrieval_pmid
https://doi.org/10.1111/j.1749-6632.1971.tb45243.x,https://pubmed.ncbi.nlm.nih.gov/4330487,https://openalex.org/W2133887680,0,id_retrieval_pmid
https://doi.org/10.1080/13803390701370006,https://pubmed.ncbi.nlm.nih.gov/18938675,https://openalex.org/W1967957275,0,id_retrieval_doi
,https://pubmed.ncbi.nlm.nih.gov/15907222,https://openalex.org/W1601706257,0,id_retrieval_pmid
https://doi.org/10.1529/biophysj.104.055814,https://pubmed.ncbi.nlm.nih.gov/15626699,https://openalex.org/W1973561961,0,id_retrieval_pmid
https://doi.org/10.1016/s1734-1140(12)70932-5,https://pubmed.ncbi.nlm.nih.gov/23406745,https://openalex.org/W1992844948,1,id_retrieval_pmid
https://doi.org/10.1016/0014-5793(75)80452-2,https://pubmed.ncbi.nlm.nih.gov/1227956,https://openalex.org/W2029754111,0,id_retrieval_pmid
https://doi.org/10.1152/ajplung.00448.2006,https://pubmed.ncbi.nlm.nih.gov/17601793,https://openalex.org/W2140741042,0,id_retrieval_pmid
https://doi.org/10.1007/bf01965757,https://pubmed.ncbi.nlm.nih.gov/4398596,https://openalex.org/W2115333580,1,id_retrieval_pmid
https://doi.org/10.1111/j.1460-9568.2005.04014.x,https://pubmed.ncbi.nlm.nih.gov/15869476,https://openalex.org/W2146893133,0,id_retrieval_pmid
https://doi.org/10.1016/j.archger.2005.06.011,https://pubmed.ncbi.nlm.nih.gov/16191447,https://openalex.org/W2039547944,0,id_retrieval_pmid
https://doi.org/10.1016/0006-291x(69)90340-4,https://pubmed.ncbi.nlm.nih.gov/5809704,https://openalex.org/W2091390097,1,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/5632062,https://openalex.org/W2411254873,0,id_retrieval_pmid
https://doi.org/10.1016/s0300-9629(96)00283-6,https://pubmed.ncbi.nlm.nih.gov/9185339,https://openalex.org/W1979512706,0,id_retrieval_pmid
https://doi.org/10.1111/j.1748-1716.1975.tb05907.x,https://pubmed.ncbi.nlm.nih.gov/1180088,https://openalex.org/W2076741035,1,id_retrieval_pmid
https://doi.org/10.1093/ps/83.11.1891,https://pubmed.ncbi.nlm.nih.gov/15554067,https://openalex.org/W2011497117,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/2417595,https://openalex.org/W2414559047,0,id_retrieval_pmid
https://doi.org/10.1007/s10877-009-9190-z,https://pubmed.ncbi.nlm.nih.gov/19597748,https://openalex.org/W1974032392,0,id_retrieval_pmid
https://doi.org/10.1186/1742-2094-1-22,https://pubmed.ncbi.nlm.nih.gov/15527505,https://openalex.org/W2137931125,0,id_retrieval_pmid
https://doi.org/10.1210/endo-82-3-540,https://pubmed.ncbi.nlm.nih.gov/5641545,https://openalex.org/W2123859850,0,id_retrieval_pmid
https://doi.org/10.1007/pl00004913,https://pubmed.ncbi.nlm.nih.gov/9007838,https://openalex.org/W2021012303,0,id_retrieval_pmid
https://doi.org/10.1016/j.schres.2005.11.006,https://pubmed.ncbi.nlm.nih.gov/16631355,https://openalex.org/W2065570692,0,id_retrieval_doi
,https://pubmed.ncbi.nlm.nih.gov/5633056,https://openalex.org/W2425554328,1,id_retrieval_pmid
https://doi.org/10.1016/j.pnpbp.2012.01.012,https://pubmed.ncbi.nlm.nih.gov/22310225,https://openalex.org/W2125511514,1,id_retrieval_pmid
,,,0,
https://doi.org/10.1523/jneurosci.2213-04.2004,https://pubmed.ncbi.nlm.nih.gov/15564582,https://openalex.org/W2041165019,0,id_retrieval_pmid
https://doi.org/10.1152/physiolgenomics.00176.2009,https://pubmed.ncbi.nlm.nih.gov/20371547,https://openalex.org/W2118248265,0,id_retrieval_pmid
https://doi.org/10.4268/cjcmm20111021,https://pubmed.ncbi.nlm.nih.gov/21837980,https://openalex.org/W2322746014,1,id_retrieval_pmid
https://doi.org/10.1016/j.jns.2011.08.013,https://pubmed.ncbi.nlm.nih.gov/21880336,https://openalex.org/W2034831904,0,id_retrieval_doi
,https://pubmed.ncbi.nlm.nih.gov/852400,https://openalex.org/W2411831511,0,id_retrieval_pmid
https://doi.org/10.1358/dot.2016.52.2.2461868,https://pubmed.ncbi.nlm.nih.gov/27092339,https://openalex.org/W2400245208,0,id_retrieval_pmid
https://doi.org/10.1016/j.neuroscience.2012.06.054,https://pubmed.ncbi.nlm.nih.gov/22750207,https://openalex.org/W1987487278,0,id_retrieval_pmid
https://doi.org/10.1254/jjp.29.457,https://pubmed.ncbi.nlm.nih.gov/43915,https://openalex.org/W2068216310,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/3699109,https://openalex.org/W2470713010,0,id_retrieval_pmid
https://doi.org/10.1002/j.1552-4604.1981.tb02614.x,https://pubmed.ncbi.nlm.nih.gov/6271836,https://openalex.org/W2054784800,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/12683084,https://openalex.org/W2993790801,0,id_retrieval_pmid
https://doi.org/10.1002/(sici)1521-4184(199805)331:5<163::aid-ardp163>3.0.co;2-3,,https://openalex.org/W2002420245,0,search_title
,,,1,
https://doi.org/10.1139/y75-109,https://pubmed.ncbi.nlm.nih.gov/1201484,https://openalex.org/W1975915780,1,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/7260917,https://openalex.org/W1608474506,0,id_retrieval_pmid
https://doi.org/10.1523/jneurosci.13-12-05228.1993,https://pubmed.ncbi.nlm.nih.gov/8254370,https://openalex.org/W1483867462,0,id_retrieval_pmid
https://doi.org/10.1016/0003-9861(69)90161-1,https://pubmed.ncbi.nlm.nih.gov/5762960,https://openalex.org/W2076861235,0,id_retrieval_pmid
https://doi.org/10.1016/0006-8993(86)90293-3,https://pubmed.ncbi.nlm.nih.gov/3742195,https://openalex.org/W2020363201,0,id_retrieval_pmid
https://doi.org/10.1248/bpb.34.253,https://pubmed.ncbi.nlm.nih.gov/21415537,https://openalex.org/W1963940427,1,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/18432055,https://openalex.org/W214921202,1,id_retrieval_pmid
https://doi.org/10.1021/bi00850a053,https://pubmed.ncbi.nlm.nih.gov/4300707,https://openalex.org/W1965783362,0,id_retrieval_pmid
https://doi.org/10.1016/0014-2999(94)90099-x,https://pubmed.ncbi.nlm.nih.gov/7913043,https://openalex.org/W1540094813,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/555115,,0,
https://doi.org/10.1046/j.1460-9568.2000.00259.x,https://pubmed.ncbi.nlm.nih.gov/11029644,https://openalex.org/W2031254878,0,id_retrieval_pmid
https://doi.org/10.1038/417555a,https://pubmed.ncbi.nlm.nih.gov/12037569,https://openalex.org/W2036402923,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/15425999,https://openalex.org/W2420002614,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/10683864,https://openalex.org/W2952834738,0,id_retrieval_pmid
https://doi.org/10.3382/ps.0550716,https://pubmed.ncbi.nlm.nih.gov/59353,https://openalex.org/W2105276705,0,id_retrieval_pmid
https://doi.org/10.1097/00000542-197506000-00018,https://pubmed.ncbi.nlm.nih.gov/1130742,https://openalex.org/W2049049684,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/6191249,https://openalex.org/W2466936664,0,id_retrieval_pmid
https://doi.org/10.1007/bf00421026,https://pubmed.ncbi.nlm.nih.gov/4427987,https://openalex.org/W2069855683,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/5664398,https://openalex.org/W2404524165,0,id_retrieval_pmid
https://doi.org/10.1111/j.1399-6576.1987.tb02599.x,https://pubmed.ncbi.nlm.nih.gov/3630588,https://openalex.org/W2032200898,0,id_retrieval_pmid
https://doi.org/10.1007/s10827-009-0172-4,https://pubmed.ncbi.nlm.nih.gov/19578989,https://openalex.org/W2132587893,0,id_retrieval_pmid
https://doi.org/10.1016/0028-3908(77)90048-x,https://pubmed.ncbi.nlm.nih.gov/834363,https://openalex.org/W2090979724,0,id_retrieval_pmid
https://doi.org/10.1093/bja/57.10.994,https://pubmed.ncbi.nlm.nih.gov/4041327,https://openalex.org/W2074294637,0,id_retrieval_pmid
https://doi.org/10.1007/bf00433503,https://pubmed.ncbi.nlm.nih.gov/6795662,https://openalex.org/W2605857179,1,id_retrieval_pmid
https://doi.org/10.1016/0005-2787(68)90124-x,https://pubmed.ncbi.nlm.nih.gov/4174433,https://openalex.org/W1997540135,0,id_retrieval_pmid
https://doi.org/10.1097/01.wnr.0000230514.08962.76,https://pubmed.ncbi.nlm.nih.gov/16951583,https://openalex.org/W1995775020,1,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/606669,https://openalex.org/W2468591075,0,id_retrieval_pmid
https://doi.org/10.1016/0006-8993(94)91654-3,https://pubmed.ncbi.nlm.nih.gov/8062084,https://openalex.org/W1985513636,0,id_retrieval_pmid
https://doi.org/10.1038/srep08171,https://pubmed.ncbi.nlm.nih.gov/25639887,https://openalex.org/W2076125629,1,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/4413073,https://openalex.org/W2466530614,0,id_retrieval_pmid
https://doi.org/10.1016/0006-2952(77)90478-6,https://pubmed.ncbi.nlm.nih.gov/16607,https://openalex.org/W1970384540,0,id_retrieval_pmid
https://doi.org/10.1111/j.1748-1716.1974.tb05566.x,https://pubmed.ncbi.nlm.nih.gov/4814547,https://openalex.org/W2047041393,0,id_retrieval_pmid
https://doi.org/10.1152/jn.1996.76.6.3875,https://pubmed.ncbi.nlm.nih.gov/8985885,https://openalex.org/W1884511442,0,id_retrieval_pmid
https://doi.org/10.1016/j.euroneuro.2007.11.004,https://pubmed.ncbi.nlm.nih.gov/18164185,https://openalex.org/W2164105353,0,id_retrieval_pmid
https://doi.org/10.1097/00000542-199112000-00015,https://pubmed.ncbi.nlm.nih.gov/1835823,https://openalex.org/W2020491247,0,id_retrieval_pmid
https://doi.org/10.1095/biolreprod1.4.407,https://pubmed.ncbi.nlm.nih.gov/5406668,https://openalex.org/W2041012993,0,id_retrieval_pmid
https://doi.org/10.1016/j.brainres.2014.01.023,https://pubmed.ncbi.nlm.nih.gov/24480473,https://openalex.org/W2034747548,1,id_retrieval_pmid
https://doi.org/10.1016/0306-3623(86)90044-3,https://pubmed.ncbi.nlm.nih.gov/3013716,https://openalex.org/W1982460158,1,id_retrieval_pmid
https://doi.org/10.3382/ps.0601537,https://pubmed.ncbi.nlm.nih.gov/7322976,https://openalex.org/W2051392184,0,id_retrieval_pmid
https://doi.org/10.2174/156720207779940707,https://pubmed.ncbi.nlm.nih.gov/17311541,https://openalex.org/W2104287765,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/643741,https://openalex.org/W2404947078,0,id_retrieval_pmid
https://doi.org/10.1016/0165-3806(93)90123-r,https://pubmed.ncbi.nlm.nih.gov/8306432,https://openalex.org/W2065024312,0,id_retrieval_pmid
https://doi.org/10.1371/journal.pone.0022805,https://pubmed.ncbi.nlm.nih.gov/21818393,https://openalex.org/W2036539531,0,id_retrieval_pmid
https://doi.org/10.1097/00000542-198709000-00007,https://pubmed.ncbi.nlm.nih.gov/2888422,https://openalex.org/W1996040439,0,id_retrieval_pmid
https://doi.org/10.1016/j.neuroscience.2007.04.028,https://pubmed.ncbi.nlm.nih.gov/17531394,https://openalex.org/W1988279428,1,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/5529892,https://openalex.org/W2468049658,0,id_retrieval_pmid
https://doi.org/10.1254/fpj.94.81,https://pubmed.ncbi.nlm.nih.gov/2792964,https://openalex.org/W1966295021,1,id_retrieval_pmid
https://doi.org/10.2527/1999.77112990x,https://pubmed.ncbi.nlm.nih.gov/10568469,https://openalex.org/W1598190596,0,id_retrieval_pmid
https://doi.org/10.1111/j.1600-0773.1979.tb02329.x,https://pubmed.ncbi.nlm.nih.gov/34976,https://openalex.org/W1996285670,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/5074529,https://openalex.org/W2397255686,0,id_retrieval_pmid
https://doi.org/10.1016/j.foodchem.2014.11.150,https://pubmed.ncbi.nlm.nih.gov/25577089,https://openalex.org/W1985306294,0,id_retrieval_pmid
https://doi.org/10.1371/journal.pone.0114328,https://pubmed.ncbi.nlm.nih.gov/25546454,https://openalex.org/W2054422197,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/4303730,https://openalex.org/W2401112124,0,id_retrieval_pmid
https://doi.org/10.1089/neu.2014.9935.abstracts,,https://openalex.org/W4301271848,0,id_retrieval_doi
,https://pubmed.ncbi.nlm.nih.gov/5237744,https://openalex.org/W2416684799,0,id_retrieval_pmid
https://doi.org/10.1016/j.lfs.2004.02.029,https://pubmed.ncbi.nlm.nih.gov/15261759,https://openalex.org/W1975451535,0,id_retrieval_pmid
https://doi.org/10.1037/a0013143,https://pubmed.ncbi.nlm.nih.gov/19045943,https://openalex.org/W2049416259,0,id_retrieval_doi
https://doi.org/10.1093/cvr/20.1.42,https://pubmed.ncbi.nlm.nih.gov/3708640,https://openalex.org/W2037441629,0,id_retrieval_pmid
https://doi.org/10.1093/jn/115.9.1136,https://pubmed.ncbi.nlm.nih.gov/4032061,https://openalex.org/W2166064118,0,id_retrieval_pmid
https://doi.org/10.1161/01.cir.74.5.1156,https://pubmed.ncbi.nlm.nih.gov/3769173,https://openalex.org/W2019155640,0,id_retrieval_pmid
https://doi.org/10.1038/219089a0,https://pubmed.ncbi.nlm.nih.gov/5659634,https://openalex.org/W2027810378,0,id_retrieval_pmid
https://doi.org/10.1016/s0021-9258(18)93373-9,https://pubmed.ncbi.nlm.nih.gov/5653188,https://openalex.org/W1538806881,0,id_retrieval_pmid
https://doi.org/10.1016/s0008-6363(99)00216-3,https://pubmed.ncbi.nlm.nih.gov/10690314,https://openalex.org/W2076189407,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/9443847,https://openalex.org/W2333643186,1,id_retrieval_pmid
https://doi.org/10.1371/journal.pone.0000417,https://pubmed.ncbi.nlm.nih.gov/17479162,https://openalex.org/W2152305075,0,id_retrieval_pmid
https://doi.org/10.1016/0014-2999(74)90294-5,https://pubmed.ncbi.nlm.nih.gov/4423752,https://openalex.org/W2043513761,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/6317840,https://openalex.org/W1906069748,0,id_retrieval_pmid
,,,0,
,,,0,
https://doi.org/10.1016/0014-2999(74)90186-1,https://pubmed.ncbi.nlm.nih.gov/4435039,https://openalex.org/W2069725670,0,id_retrieval_pmid
https://doi.org/10.1016/j.yebeh.2004.07.012,https://pubmed.ncbi.nlm.nih.gov/15582832,https://openalex.org/W2130060243,0,id_retrieval_pmid
https://doi.org/10.1007/bf01944698,https://pubmed.ncbi.nlm.nih.gov/203476,https://openalex.org/W2001891913,0,id_retrieval_pmid
https://doi.org/10.1080/00480169.2005.36556,https://pubmed.ncbi.nlm.nih.gov/16044187,https://openalex.org/W2065848925,0,id_retrieval_pmid
https://doi.org/10.1016/j.bbr.2009.11.040,https://pubmed.ncbi.nlm.nih.gov/19962408,https://openalex.org/W2082186047,0,id_retrieval_pmid
https://doi.org/10.1073/pnas.93.10.4750,https://pubmed.ncbi.nlm.nih.gov/8643474,https://openalex.org/W2088939071,0,id_retrieval_pmid
https://doi.org/10.1111/j.1600-0773.1975.tb00827.x,https://pubmed.ncbi.nlm.nih.gov/1173726,https://openalex.org/W2081637053,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/9053830,https://openalex.org/W2418295897,0,id_retrieval_pmid
https://doi.org/10.1046/j.1365-294x.2003.01730.x,https://pubmed.ncbi.nlm.nih.gov/12535095,https://openalex.org/W2101733503,0,id_retrieval_pmid
https://doi.org/10.1111/j.1469-7793.2000.00143.x,https://pubmed.ncbi.nlm.nih.gov/10878107,https://openalex.org/W2002665840,0,id_retrieval_pmid
https://doi.org/10.1007/s11259-005-0059-4,https://pubmed.ncbi.nlm.nih.gov/16244972,https://openalex.org/W2012897373,0,id_retrieval_doi
,https://pubmed.ncbi.nlm.nih.gov/1804336,https://openalex.org/W2442512739,0,id_retrieval_pmid
,,,0,
https://doi.org/10.1016/0006-2952(81)90520-7,https://pubmed.ncbi.nlm.nih.gov/7317104,https://openalex.org/W2160728464,0,id_retrieval_pmid
https://doi.org/10.1038/nn832,https://pubmed.ncbi.nlm.nih.gov/11976704,https://openalex.org/W1993109240,0,id_retrieval_pmid
https://doi.org/10.1002/cne.22151,https://pubmed.ncbi.nlm.nih.gov/19795494,https://openalex.org/W2161435099,0,id_retrieval_pmid
https://doi.org/10.1016/j.physbeh.2007.05.016,https://pubmed.ncbi.nlm.nih.gov/17572454,https://openalex.org/W2049481489,1,id_retrieval_pmid
https://doi.org/10.1007/bf00422422,https://pubmed.ncbi.nlm.nih.gov/6787652,https://openalex.org/W1965870941,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/5467814,https://openalex.org/W2424658767,0,id_retrieval_pmid
https://doi.org/10.1111/j.1600-0773.1975.tb00833.x,https://pubmed.ncbi.nlm.nih.gov/1173731,https://openalex.org/W2021985652,0,id_retrieval_pmid
https://doi.org/10.1016/s0022-2275(20)42692-6,https://pubmed.ncbi.nlm.nih.gov/5685269,https://openalex.org/W2343147042,0,id_retrieval_pmid
https://doi.org/10.1016/0028-3908(71)90070-0,https://pubmed.ncbi.nlm.nih.gov/5094309,https://openalex.org/W2067452606,0,id_retrieval_pmid
https://doi.org/10.1002/(sici)1097-0134(19980501)31:2<128::aid-prot3>3.0.co;2-i,https://pubmed.ncbi.nlm.nih.gov/9593187,https://openalex.org/W2104402714,0,id_retrieval_pmid
https://doi.org/10.3785/j.issn.1008-9292.2007.03.007,https://pubmed.ncbi.nlm.nih.gov/17571307,https://openalex.org/W2377416684,0,id_retrieval_pmid
https://doi.org/10.1002/ajp.22082,https://pubmed.ncbi.nlm.nih.gov/23042407,https://openalex.org/W2169112631,0,id_retrieval_pmid
https://doi.org/10.1016/0306-4530(81)90050-0,https://pubmed.ncbi.nlm.nih.gov/7244057,https://openalex.org/W2024923371,1,id_retrieval_doi
https://doi.org/10.1016/0167-4781(86)90068-0,https://pubmed.ncbi.nlm.nih.gov/3718991,https://openalex.org/W2003035980,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/2851779,https://openalex.org/W2440386894,1,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/4191100,https://openalex.org/W2408930667,0,id_retrieval_pmid
https://doi.org/10.1113/jphysiol.1978.sp012191,https://pubmed.ncbi.nlm.nih.gov/633119,https://openalex.org/W2026284179,0,id_retrieval_pmid
https://doi.org/10.1080/15287399209531588,https://pubmed.ncbi.nlm.nih.gov/1728662,https://openalex.org/W2055035887,0,id_retrieval_pmid
https://doi.org/10.1213/00000539-198208000-00009,https://pubmed.ncbi.nlm.nih.gov/7201270,https://openalex.org/W2082517741,0,id_retrieval_pmid
https://doi.org/10.1523/jneurosci.3608-15.2016,https://pubmed.ncbi.nlm.nih.gov/26791223,https://openalex.org/W2331898567,1,id_retrieval_pmid
https://doi.org/10.1213/00000539-198106000-00002,https://pubmed.ncbi.nlm.nih.gov/7195159,https://openalex.org/W1993919474,0,id_retrieval_pmid
https://doi.org/10.1111/j.1742-7843.2010.00599.x,,https://openalex.org/W4247989879,0,id_retrieval_doi
https://doi.org/10.1016/0005-2787(67)90179-7,https://pubmed.ncbi.nlm.nih.gov/6081518,https://openalex.org/W2053345354,0,id_retrieval_pmid
https://doi.org/10.1002/cmdc.200900028,https://pubmed.ncbi.nlm.nih.gov/19402024,https://openalex.org/W2053949739,0,id_retrieval_doi
https://doi.org/10.1097/00004647-199607000-00021,https://pubmed.ncbi.nlm.nih.gov/8964810,https://openalex.org/W2012545704,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/5015937,https://openalex.org/W2410560964,0,id_retrieval_pmid
https://doi.org/10.1111/aas.12263,https://pubmed.ncbi.nlm.nih.gov/24438483,https://openalex.org/W2170989279,0,id_retrieval_pmid
https://doi.org/10.1017/s0007114515001087,https://pubmed.ncbi.nlm.nih.gov/26148911,https://openalex.org/W2130795976,0,id_retrieval_doi
https://doi.org/10.1016/0090-6980(74)90010-0,https://pubmed.ncbi.nlm.nih.gov/4851198,https://openalex.org/W2415267884,0,id_retrieval_pmid
https://doi.org/10.1002/syn.20897,https://pubmed.ncbi.nlm.nih.gov/21370281,https://openalex.org/W2123886445,0,id_retrieval_pmid
https://doi.org/10.1016/s0168-0102(98)00090-x,https://pubmed.ncbi.nlm.nih.gov/9875562,https://openalex.org/W2058499916,0,id_retrieval_pmid
https://doi.org/10.1016/j.bbr.2009.05.027,https://pubmed.ncbi.nlm.nih.gov/19482045,https://openalex.org/W1975845311,0,id_retrieval_pmid
https://doi.org/10.1007/bf01967963,https://pubmed.ncbi.nlm.nih.gov/6168488,https://openalex.org/W1965316724,0,id_retrieval_pmid
https://doi.org/10.1007/bf02140838,https://pubmed.ncbi.nlm.nih.gov/4973979,https://openalex.org/W2135837819,0,id_retrieval_pmid
,https://pubmed.ncbi.nlm.nih.gov/7590603,https://openalex.org/W2425776730,0,id_retrieval_pmid
https://doi.org/10.1016/0090-6980(75)90040-4,https://pubmed.ncbi.nlm.nih.gov/1178902,https://openalex.org/W2040418171,0,id_retrieval_pmid
https://doi.org/10.1097/00004424-197711000-00008,https://pubmed.ncbi.nlm.nih.gov/145418,https://openalex.org/W1970785146,0,id_retrieval_pmid
https://doi.org/10.1007/s11064-013-1224-8,https://pubmed.ncbi.nlm.nih.gov/24343532,https://openalex.org/W2043152179,1,id_retrieval_pmid
