doi,pmid,openalex_id,label_included
,,,0
,,,0
,,,0
https://doi.org/10.1007/s12664-013-0417-z,,,0
,,,0
https://doi.org/10.1016/j.clinph.2013.06.097,,,0
https://doi.org/10.1111/jon.12014,,,0
https://doi.org/10.1007/s10545-013-9633-z,,,0
https://doi.org/10.1007/s10545-013-9633-z,,,0
https://doi.org/10.1136/annrheumdis-2013-eular.2083,,,0
https://doi.org/10.1007/s12072-013-9429-0,,,0
https://doi.org/10.1007/s12072-013-9429-0,,,0
https://doi.org/10.1007/s12072-013-9429-0,,,0
https://doi.org/10.1016/j.dld.2013.08.161,,,0
https://doi.org/10.1016/j.jns.2013.07.2448,,,0
https://doi.org/10.1016/j.jns.2013.07.467,,,0
https://doi.org/10.1016/j.jns.2013.07.394,,,0
https://doi.org/10.1016/j.jns.2013.07.209,,,0
,,,0
https://doi.org/10.1111/febs.12340,,,0
https://doi.org/10.1002/mds.25605,,,0
https://doi.org/10.1002/mds.25605,,,0
https://doi.org/10.1002/mds.25605,,,0
https://doi.org/10.1002/mds.25605,,,0
https://doi.org/10.1002/mds.25605,,,0
https://doi.org/10.1002/mds.25605,,,0
https://doi.org/10.1002/mds.25605,,,0
,,,0
https://doi.org/10.1016/S0168-8278%2813%2961395-1,,,0
https://doi.org/10.1016/S0168-8278%2813%2961384-7,,,0
https://doi.org/10.1002/pbc.24509,,,0
https://doi.org/10.1007/s11096-013-9801-0,,,0
https://doi.org/10.1111/jgh.12363_2,,,0
,22455583,,0
https://doi.org/10.1002/mds.25138,22926781,,0
,,,0
,23037674,,0
https://doi.org/10.1021/cn300097b,23050060,,0
https://doi.org/10.1212/CPJ.0b013e318278be1e,,,0
https://doi.org/10.1007/s12010-012-9792-7,22810201,,0
,,,0
https://doi.org/10.1177/0009922812451076,22669981,,0
,,,0
https://doi.org/10.2337/db11-1120,22354928,,0
https://doi.org/10.1016/j.jhep.2011.11.007,22340672,,0
https://doi.org/10.1177/0884533612436468,,,0
https://doi.org/10.1177/0884533611433534,22307488,,0
https://doi.org/10.1007/s13760-012-0025-1,22426664,,0
,22455587,,0
,22489724,,0
https://doi.org/10.1371/journal.pone.0037709,22629446,,0
https://doi.org/10.1111/j.1440-1746.2012.07097.x,22369033,,0
https://doi.org/10.1192/apt.bp.107.004804,,,0
https://doi.org/10.1016/j.clinre.2012.03.027,22541062,,0
https://doi.org/10.1016/j.jns.2011.09.007,22075048,,0
https://doi.org/10.1136/bcr-03-2012-6112,22717932,,0
https://doi.org/10.1111/j.1399-3046.2011.01604.x,22093921,,0
https://doi.org/10.5144/0256-4947.2012.623,23396027,,0
https://doi.org/10.1016/j.psym.2012.01.002,22424165,,0
https://doi.org/10.1016/j.amjmed.2011.10.020,22444099,,0
https://doi.org/10.1097/MPG.0b013e3182311a24,22688507,,0
https://doi.org/10.1016/j.dld.2011.11.001,22169274,,0
,,,0
https://doi.org/10.1016/j.jceh.2012.05.003,,,0
https://doi.org/10.1007/s13760-012-0054-9,22426682,,0
https://doi.org/10.1111/j.1753-4887.2012.00521.x,23206282,,0
https://doi.org/10.1158/0008-5472.CAN-12-0888,22962276,,0
,22720274,,0
https://doi.org/10.1016/j.ctim.2011.12.004,,,0
https://doi.org/10.1016/j.baga.2012.02.002,,,0
https://doi.org/10.1186/1752-1947-6-200,,,0
https://doi.org/10.4318/tjg.2012.0335,22706746,,0
https://doi.org/10.1007/s12011-011-9250-3,22076732,,0
,,,0
https://doi.org/10.1007/978-1-60327-120-2_3,,,0
https://doi.org/10.1016/j.cld.2012.03.011,22541697,,0
,23342748,,0
,23547415,,0
,,,0
https://doi.org/10.1007/s00204-012-0843-1,22415766,,0
https://doi.org/10.1007/s00467-011-2007-6,,,0
https://doi.org/10.2174/1745017901208010102,,,0
https://doi.org/10.4103/0028-3886.98547,22824716,,0
https://doi.org/10.4103/0972-2327.99716,,,0
,23289267,,0
https://doi.org/10.1007/s10545-011-9422-5,22139496,,0
https://doi.org/10.1007/s00204-011-0775-1,22071549,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
https://doi.org/10.231/JIM.0b013e318240c940,,,0
https://doi.org/10.1007/s00259-012-222-x,,,0
https://doi.org/10.1093/rheumatology/kes108,,,0
https://doi.org/10.1007/s00415-012-6524-4,,,0
https://doi.org/10.1111/jgh.12006,,,0
https://doi.org/10.1111/jgh.12006,,,0
https://doi.org/10.1111/jgh.12006,,,0
https://doi.org/10.1111/jgh.12005,,,0
https://doi.org/10.1002/hep.26040,,,0
https://doi.org/10.1002/hep.26040,,,0
https://doi.org/10.1002/hep.26040,,,0
https://doi.org/10.1002/hep.26040,,,0
https://doi.org/10.1111/j.1468-1331.2012.03889.x,,,0
https://doi.org/10.1016/j.freeradbiomed.2012.10.303,,,0
https://doi.org/10.1159/000343765,,,0
https://doi.org/10.1038/ajg.2012.271,,,0
https://doi.org/10.1016/j.freeradbiomed.2012.08.227,,,0
https://doi.org/10.1093/eurheartj/ehs283,,,0
https://doi.org/10.1111/j.1528-1167.2012.03677.x,,,0
https://doi.org/10.1111/j.1537-2995.2012.03833-1.x,,,0
,,,0
https://doi.org/10.1111/j.1469-8749.2012.04283.x,,,0
https://doi.org/10.1007/s12072-011-9333-4,,,0
https://doi.org/10.1002/mds.25051,,,0
https://doi.org/10.1002/mds.25051,,,0
https://doi.org/10.1002/mds.25051,,,0
https://doi.org/10.1002/mds.25051,,,0
https://doi.org/10.1002/mds.25051,,,0
https://doi.org/10.1002/mds.25051,,,0
https://doi.org/10.1002/mds.25051,,,0
https://doi.org/10.1002/mds.25051,,,0
https://doi.org/10.1002/mds.25051,,,0
,,,0
https://doi.org/10.1111/j.1471-0528.2012.03376.x,,,0
https://doi.org/10.1016/S1590-8658%2812%2960532-5,,,0
https://doi.org/10.1016/S1590-8658%2812%2960410-1,,,0
https://doi.org/10.1016/S1590-8658%2812%2960278-3,,,0
https://doi.org/10.1016/S0168-8278%2812%2961405-6,,,0
https://doi.org/10.1111/j.1532-5415.2012.04000.x,,,0
https://doi.org/10.1212/WNL.78.1,,,0
https://doi.org/10.1016/S1353-8020%2811%2970733-7,,,0
https://doi.org/10.1016/S1353-8020%2811%2970335-2,,,0
https://doi.org/10.1002/0471142905.hg1701s70,21735377,,0
https://doi.org/10.1111/j.1478-3231.2011.02503.x,21645214,,0
,21987877,,0
https://doi.org/10.3760/cma.j.issn.0376-2491.2011.39.007,22322054,,0
,,,0
https://doi.org/10.1016/j.berh.2011.10.021,22142743,,0
https://doi.org/10.1590/S1807-59322011000300008,21552664,,0
https://doi.org/10.1002/mds.23608,21594897,,0
https://doi.org/10.2165/11591620-000000000-00000,21999650,,0
https://doi.org/10.2165/11591610-000000000-00000,21999649,,0
https://doi.org/10.1136/bcr.04.2011.4121,22688476,,0
,,,0
,,,0
https://doi.org/10.1007/s13312-011-0063-4,21654009,,0
,,,0
https://doi.org/10.1002/mds.23969,,,0
https://doi.org/10.1002/mds.23970,21956703,,0
https://doi.org/10.1586/ern.11.170,22091597,,0
https://doi.org/10.1111/j.1524-4725.2011.01911.x,21388484,,0
https://doi.org/10.1007/s10534-011-9451-4,21479832,,0
,,,0
https://doi.org/10.1248/jhs.57.385,,,0
https://doi.org/10.1053/j.gastro.2010.12.034,21185835,,0
https://doi.org/10.2174/156802611794785181,21189128,,0
https://doi.org/10.1055/s-0031-1286062,21901661,,0
https://doi.org/10.2165/11585980-000000000-00000,21905759,,0
https://doi.org/10.1055/s-0031-1286056,21901655,,0
https://doi.org/10.2165/11601640-000000000-00000,,,0
https://doi.org/10.1542/peds.2010-2391,21199858,,0
https://doi.org/10.1007/s00270-010-9970-3,20820779,,0
https://doi.org/10.4103/0019-5545.82556,,,0
https://doi.org/10.1016/j.mcp.2011.07.003,21925265,,0
https://doi.org/10.1016/j.monrhu.2011.05.002,,,0
https://doi.org/10.1515/JPEM.2011.094,21648288,,0
https://doi.org/10.1097/MPH.0b013e3182122422,21516016,,0
https://doi.org/10.1002/ajmg.c.30310,21766437,,0
https://doi.org/10.1016/j.ejogrb.2011.06.040,21757286,,0
https://doi.org/10.1212/WNL.0b013e318219fac8,21555737,,0
https://doi.org/10.1111/j.1476-5381.2011.01221.x,21232050,,0
,22204029,,0
https://doi.org/10.4155/bio.11.223,21985415,,0
,,,0
https://doi.org/10.1016/j.mpmed.2011.08.006,,,0
https://doi.org/10.4103/0019-5154.84730,,,0
https://doi.org/10.1111/j.1365-2125.2010.03877.x,21395641,,0
https://doi.org/10.1039/c1mt90005f,21327191,,0
https://doi.org/10.1111/j.1872-034X.2010.00754.x,,,0
https://doi.org/10.1016/j.revmed.2010.12.012,21269740,,0
https://doi.org/10.1016/j.braindev.2010.10.021,21112168,,0
https://doi.org/10.1016/j.jchromb.2010.10.035,21112259,,0
https://doi.org/10.1136/jnnp.2009.204651,20660913,,0
,,,0
https://doi.org/10.1542/pir.32-8-333,21807874,,0
https://doi.org/10.1097/MPG.0b013e3181e80410,20890216,,0
https://doi.org/10.1097/MCG.0b013e3181dffaa5,20535024,,0
,,,0
,,,0
https://doi.org/10.2165/11591370-000000000-00000,21770477,,0
https://doi.org/10.1111/j.1755-5949.2010.00149.x,20553312,,0
https://doi.org/10.1111/j.1468-1331.2010.03106.x,20550561,,0
,,,0
https://doi.org/10.1038/475041a,21734698,,0
https://doi.org/10.1039/c1mt00032b,21623427,,0
https://doi.org/10.1097/MPG.0b013e318208d0a3,21593651,,0
https://doi.org/10.1007/s11568-011-9151-8,,,0
,,,0
,,,0
,,,0
https://doi.org/10.1016/j.ydbio.2011.05.416,,,0
,,,0
https://doi.org/10.1007/s11606-011-1814-6,,,0
https://doi.org/10.1093/neuonc/nor158,,,0
,,,0
https://doi.org/10.1158/1538-7445.AM2011-2532,,,0
https://doi.org/10.1097/MPG.0b013e318224e326,,,0
https://doi.org/10.1097/MPG.0b013e318224e326,,,0
https://doi.org/10.1002/mds.23764,,,0
https://doi.org/10.1002/mds.23764,,,0
https://doi.org/10.1002/mds.23764,,,0
https://doi.org/10.1002/mds.23764,,,0
https://doi.org/10.1002/hep.24666,,,0
https://doi.org/10.1016/j.freeradbiomed.2011.10.479,,,0
https://doi.org/10.1111/j.1432-2277.2011.01351.x,,,0
https://doi.org/10.1007/s10545-011-9371-z,,,0
https://doi.org/10.1159/000327701,,,0
https://doi.org/10.1159/000327701,,,0
https://doi.org/10.1038/mt.2011.85,,,0
https://doi.org/10.1007/s00415-011-6026-9,,,0
https://doi.org/10.1007/s00415-011-6026-9,,,0
https://doi.org/10.1016/S0168-8278%2811%2900096-1,,,0
https://doi.org/10.1007/s12072-010-9241-z,,,0
https://doi.org/10.1007/s12072-010-9241-z,,,0
https://doi.org/10.1007/s12072-010-9241-z,,,0
https://doi.org/10.1002/hep.23665,20432273,,0
,,,0
,20128970,,0
https://doi.org/10.1186/1744-9081-6-33,20550661,,0
https://doi.org/10.1111/j.1749-6632.2009.05109.x,20146697,,0
https://doi.org/10.1016/j.neurol.2009.10.008,20036408,,0
https://doi.org/10.1007/s00467-008-1085-6,19156444,,0
https://doi.org/10.1111/j.1365-2036.2009.04175.x,19845566,,0
,19066958,,0
https://doi.org/10.2174/156720509790147133,19747159,,0
https://doi.org/10.3892/ijmm_00000217,19578787,,0
https://doi.org/10.1021/bi801926e,19146437,,0
https://doi.org/10.1111/j.1440-1746.2009.05819.x,19368639,,0
,20112850,,0
https://doi.org/10.1111/j.1753-4887.2009.00250.x,19906252,,0
,20662462,,0
,19391436,,0
https://doi.org/10.1093/brain/awp149,19596747,,0
,19197125,,0
https://doi.org/10.3748/wjg.15.897,19248187,,0
https://doi.org/10.3390/ijerph7072745,20717537,,0
https://doi.org/10.4103/0028-3886.72172,21045492,,0
https://doi.org/10.1097/MOG.0b013e32833847c5,20216412,,0
https://doi.org/10.1002/hep.23705,,,0
https://doi.org/10.3348/kjr.2010.11.6.665,21076593,,0
https://doi.org/10.2174/092986710793213760,20846112,,0
https://doi.org/10.1002/hep.23687,,,0
,,,0
https://doi.org/10.1007/s11377-009-0343-x,,,0
,20352147,,0
https://doi.org/10.2169/internalmedicine.49.2931,20453399,,0
https://doi.org/10.1002/mds.23071,20437535,,0
https://doi.org/10.2169/internalmedicine.49.3380,20453398,,0
https://doi.org/10.1055/s-0030-1253441,,,0
,,,0
,,,0
,,,0
https://doi.org/10.5009/gnl.2010.4.1.126,,,0
https://doi.org/10.1016/j.dld.2009.06.012,19640812,,0
https://doi.org/10.1021/tx900338d,19968254,,0
https://doi.org/10.1007/s12016-009-8157-7,19548121,,0
https://doi.org/10.1016/S0140-6736%2809%2961495-1,20159293,,0
https://doi.org/10.4103/0019-5545.58898,,,0
https://doi.org/10.2174/092986710791859315,20586723,,0
https://doi.org/10.1016/S1578-1550%2810%2970062-0,,,0
https://doi.org/10.1007/s13312-010-0138-7,21048241,,0
https://doi.org/10.1007/s12288-010-0034-2,,,0
https://doi.org/10.1016/j.paed.2009.09.006,,,0
https://doi.org/10.1016/j.reuma.2010.05.002,,,0
https://doi.org/10.1159/000316066,20606453,,0
https://doi.org/10.1016/j.cbi.2010.04.010,20399203,,0
https://doi.org/10.1002/mds.23000,20818655,,0
https://doi.org/10.1517/13543784.2010.484018,20443753,,0
https://doi.org/10.1002/biof.85,20232410,,0
https://doi.org/10.1542/pir.31-10-399,20889734,,0
,,,0
https://doi.org/10.1111/j.1365-4632.2010.04518.x,20883413,,0
https://doi.org/10.2478/s11536-010-0004-y,,,0
https://doi.org/10.1055/s-0029-1245305,20886423,,0
https://doi.org/10.1126/scisignal.3129mr2,20606213,,0
https://doi.org/10.1097/WAD.0b013e3181d5e5a3,20798613,,0
,,,0
https://doi.org/10.2957/kanzo.51.379,,,0
https://doi.org/10.1007/s00404-009-1080-6,19381668,,0
https://doi.org/10.1111/j.1399-0004.2010.01386.x,20695873,,0
,,,0
https://doi.org/10.4103/0028-3886.73752,21150062,,0
,,,0
,,,0
https://doi.org/10.1016/j.yebeh.2010.06.013,20637709,,0
https://doi.org/10.1177/20101058100190S201,,,0
https://doi.org/10.1007/s12664-010-0063-7,,,0
,,,0
https://doi.org/10.1158/1538-7445.AM10-LB-287,,,0
,,,0
,,,0
https://doi.org/10.1038/ajg.2010.320-7,,,0
https://doi.org/10.1002/mds.23126,,,0
https://doi.org/10.1093/neuonc/noq116,,,0
,,,0
https://doi.org/10.1111/j.1477-2574.2010.00165.x,,,0
,,,0
https://doi.org/10.1016/j.freeradbiomed.2010.10.595,,,0
https://doi.org/10.1002/hep.23990,,,0
https://doi.org/10.1002/hep.23979,,,0
https://doi.org/10.1002/hep.23979,,,0
https://doi.org/10.1002/hep.23979,,,0
https://doi.org/10.1002/hep.23979,,,0
https://doi.org/10.1002/jca.20230,,,0
https://doi.org/10.1136/adc.2010.186338.36,,,0
https://doi.org/10.1097/01.mpg.0000383075.98243.67,,,0
https://doi.org/10.1097/01.mpg.0000383075.98243.67,,,0
https://doi.org/10.1097/01.mpg.0000383075.98243.67,,,0
https://doi.org/10.1007/s00134-010-2001-7,,,0
https://doi.org/10.1097/AAP.0b013e3181f3582c,,,0
https://doi.org/10.1111/j.1468-1331.2010.03233.x,,,0
https://doi.org/10.1007/s00415-010-5575-7,,,0
https://doi.org/10.1007/s00415-010-5575-7,,,0
https://doi.org/10.1002/mds.23162,,,0
https://doi.org/10.1002/mds.23162,,,0
https://doi.org/10.1002/mds.23162,,,0
https://doi.org/10.1002/mds.23162,,,0
https://doi.org/10.1039/b816011m,,,0
,19874729,,0
,19352551,,0
https://doi.org/10.1111/j.1365-2036.2009.03959.x,19210288,,0
https://doi.org/10.3969/j.issn.1672-6731.2009.03.003,,,0
https://doi.org/10.1002/jca.20186,19156772,,0
https://doi.org/10.1016/j.jaad.2008.09.018,19293020,,0
,,,0
,,,0
https://doi.org/10.1016/j.lpm.2009.05.004,19574022,,0
https://doi.org/10.1016/j.tracli.2009.01.005,19329346,,0
https://doi.org/10.1016/j.lpm.2008.11.017,19233606,,0
https://doi.org/10.1007/s00415-009-0144-7,19224314,,0
https://doi.org/10.1016/j.ccm.2008.10.001,19186281,,0
https://doi.org/10.1016/j.ncl.2009.04.010,19555827,,0
https://doi.org/10.1016/S0929-693X%2809%2974096-5,19541114,,0
https://doi.org/10.1016/j.jhep.2008.11.008,19118916,,0
https://doi.org/10.1002/hep.23209,19937698,,0
https://doi.org/10.1016/j.cvsm.2009.02.001,19524791,,0
https://doi.org/10.1016/j.mcna.2009.03.002,19577114,,0
,,,0
,,,0
,,,0
https://doi.org/10.2174/092986709787846532,19355889,,0
https://doi.org/10.1016/S1353-8020%2809%2970798-9,20082972,,0
,,,0
https://doi.org/10.3109/01913120903348852,19929173,,0
https://doi.org/10.1007/s00234-009-0536-5,19479249,,0
https://doi.org/10.1517/14712590903321447,19785569,,0
https://doi.org/10.1016/j.mehy.2009.05.025,19581055,,0
https://doi.org/10.2174/157488909789104802,19891600,,0
https://doi.org/10.2174/138161209789058219,19754369,,0
https://doi.org/10.1016/j.trsl.2009.03.008,19931198,,0
https://doi.org/10.1166/jns.2009.005,,,0
,19227635,,0
https://doi.org/10.1212/01.CON.0000348883.62435.75,,,0
https://doi.org/10.1016/j.ando.2008.12.007,19211097,,0
https://doi.org/10.1016/j.arcped.2008.12.002,19157809,,0
https://doi.org/10.1016/j.neulet.2009.01.040,19429000,,0
https://doi.org/10.1016/j.jcf.2008.09.003,18948065,,0
https://doi.org/10.4076/1757-1626-2-8699,,,0
https://doi.org/10.1002/med.20148,19177468,,0
https://doi.org/10.1002/hep.23182,19731238,,0
,,,0
https://doi.org/10.1093/toxsci/kfp097,19414517,,0
https://doi.org/10.1111/j.1442-200X.2008.02766.x,19400828,,0
https://doi.org/10.1586/ern.09.27,19402774,,0
https://doi.org/10.1016/S0016-5085%2809%2963888-9,,,0
https://doi.org/10.1016/S0016-5085%2809%2963887-7,,,0
https://doi.org/10.1016/S0016-5085%2809%2963504-6,,,0
,,,0
https://doi.org/10.1002/hep.23301,,,0
https://doi.org/10.1007/s12072-009-9123-4,,,0
https://doi.org/10.1016/S1590-8658%2809%2960497-7,,,0
https://doi.org/10.1016/S1590-8658%2809%2960483-7,,,0
,,,0
https://doi.org/10.1136/jnnp.2008.167387,,,0
https://doi.org/10.1097/MPG.0b013e3181aa06ea,,,0
https://doi.org/10.1097/MPG.0b013e3181aa06ea,,,0
https://doi.org/10.1097/MPG.0b013e3181aa06ea,,,0
,,,0
,,,0
,,,0
,,,0
https://doi.org/10.1016/S1090-3798%2809%2970357-5,,,0
https://doi.org/10.1007/s10545-008-0813-1,18392750,,0
https://doi.org/10.1124/jpet.107.131227,18299419,,0
https://doi.org/10.1186/1471-230X-8-29,18637198,,0
https://doi.org/10.1002/hep.22261,18506894,,0
https://doi.org/10.1016/j.jmr.2008.05.018,18556226,,0
,18630776,,0
,19338486,,0
https://doi.org/10.1002/hep.22130,18265410,,0
https://doi.org/10.1007/s12011-007-8057-8,17987273,,0
https://doi.org/10.1002/mds.21985,18311837,,0
,18839617,,0
https://doi.org/10.1042/BST0361233,19021531,,0
https://doi.org/10.1097/MPH.0b013e31818c00fc,19131782,,0
https://doi.org/10.1002/hep.22587,18821595,,0
https://doi.org/10.1016/j.arcped.2007.02.026,17391944,,0
https://doi.org/10.1016/S0151-9638%2807%2992548-X,17978730,,0
https://doi.org/10.1146/annurev.nutr.27.061406.093809,17506666,,0
,17827379,,0
https://doi.org/10.1111/j.1440-1746.2006.04506.x,17295864,,0
https://doi.org/10.1111/j.1440-1746.2007.04856.x,17295863,,0
https://doi.org/10.1517/14740338.6.5.493,17877438,,0
https://doi.org/10.1111/j.1399-5618.2007.00531.x,18402634,,0
https://doi.org/10.1002/lt.21470,18383085,,0
https://doi.org/10.1097/MOG.0b013e3282fcbc0f,18408455,,0
https://doi.org/10.1016/j.dld.2008.02.003,18395501,,0
,18809983,,0
,18809978,,0
,,,0
https://doi.org/10.1042/BJ20071570,18333835,,0
https://doi.org/10.1007/s00467-008-0761-x,18299897,,0
https://doi.org/10.1111/j.1365-2249.2008.03755.x,18821941,,0
https://doi.org/10.1002/mds.21761,17960799,,0
,,,0
https://doi.org/10.1016/j.pediatrneurol.2008.07.010,18805369,,0
https://doi.org/10.1016/j.transproceed.2007.11.007,18261593,,0
https://doi.org/10.1177/0883073807307972,18056688,,0
https://doi.org/10.1017/S0007114508006806,18598583,,0
https://doi.org/10.2146/news080054,18574005,,0
,18942895,,0
,18942896,,0
,19209540,,0
https://doi.org/10.1097/01.nrl.0000340787.30542.41,19225367,,0
https://doi.org/10.1016/j.trsl.2008.09.003,19010295,,0
https://doi.org/10.1016/S0140-6736%2808%2960876-4,18555919,,0
https://doi.org/10.3923/tmr.2008.41.63,,,0
https://doi.org/10.3724/SP.J.1008.2008.00579,,,0
,,,0
https://doi.org/10.1667/RR1485.1,19024661,,0
https://doi.org/10.1016/j.genhosppsych.2008.05.005,19061688,,0
,18953376,,0
https://doi.org/10.1016/S1578-1550%2808%2972998-X,,,0
https://doi.org/10.1016/S1696-2818%2808%2975634-8,,,0
https://doi.org/10.1016/j.exger.2007.12.002,18221847,,0
https://doi.org/10.1111/j.1756-185X.2008.00361.x,,,0
,,,0
https://doi.org/10.1111/j.1399-0012.2007.00777.x,18339142,,0
https://doi.org/10.3748/wjg.14.1252,18300353,,0
https://doi.org/10.1080/03630260701727119,18274999,,0
https://doi.org/10.1017/S1748232107000043,,,0
https://doi.org/10.1080/03630260701727077,18274991,,0
https://doi.org/10.1097/MEG.0b013e3282f2bbf7,18301293,,0
,19196936,,0
https://doi.org/10.2174/092986708786848479,19075668,,0
,19196945,,0
,19106440,,0
,,,0
,,,0
,,,0
,,,0
https://doi.org/10.1002/lt.21553,18825711,,0
https://doi.org/10.1016/j.mcna.2008.03.003,18570940,,0
https://doi.org/10.1016/j.disamonth.2008.03.008,18570915,,0
,18174877,,0
https://doi.org/10.1002/mds.22276,18759342,,0
https://doi.org/10.1055/s-0028-1085464,18991198,,0
,,,0
https://doi.org/10.1097/MCO.0b013e328314b678,18827576,,0
https://doi.org/10.1124/dmd.106.012922,17108057,,0
https://doi.org/10.1007/s00702-006-0499-1,16736232,,0
,,,0
https://doi.org/10.1016/j.jus.2007.02.006,,,0
https://doi.org/10.2174/156652307780859053,17584039,,0
https://doi.org/10.1007/s10620-006-9462-0,17415640,,0
https://doi.org/10.1007/s10534-006-9055-6,17219055,,0
,,,0
https://doi.org/10.1016/j.jinorgbio.2007.07.015,17804073,,0
https://doi.org/10.1007/s10545-007-0684-x,17879144,,0
https://doi.org/10.1016/j.clineuro.2006.01.008,16545904,,0
https://doi.org/10.1016/j.trsl.2006.12.003,17466925,,0
https://doi.org/10.1016/j.tox.2007.02.016,17408840,,0
https://doi.org/10.1111/j.1399-0004.2007.00853.x,17718866,,0
https://doi.org/10.1016/S1578-1550%2807%2975675-9,,,0
https://doi.org/10.1007/s10620-006-9463-z,17333351,,0
https://doi.org/10.1542/pir.28-3-83,17332167,,0
https://doi.org/10.1002/mds.21750,17914724,,0
https://doi.org/10.1073/pnas.0609863104,17644613,,0
,17330175,,0
https://doi.org/10.2217/14796708.2.4.397,,,0
,,,0
https://doi.org/10.1024/0040-5930.64.1.57,17221826,,0
,,,0
,,,0
https://doi.org/10.1016/j.immbio.2007.09.006,,,0
https://doi.org/10.1007/s10545-007-0723-7,17957491,,0
,,,0
,18025747,,0
https://doi.org/10.1016/j.cca.2007.05.005,17573059,,0
,,,0
https://doi.org/10.1002/lt.20920,17154398,,0
https://doi.org/10.1016/j.mpmed.2006.11.008,,,0
https://doi.org/10.1016/j.mpmed.2006.11.002,,,0
,,,0
,17932455,,0
https://doi.org/10.1002/jca.20140,17880018,,0
https://doi.org/10.1016/j.dld.2006.12.095,17382611,,0
,,,0
,17536138,,0
https://doi.org/10.1038/ncpneuro0494,17479075,,0
https://doi.org/10.1517/13543776.17.5.533,,,0
,,,0
,,,0
,,,0
https://doi.org/10.1002/pds.1315,16958155,,0
https://doi.org/10.1055/s-2007-971173,17390257,,0
https://doi.org/10.1097/MOG.0b013e3280ef68e4,17414838,,0
https://doi.org/10.1016/j.bpg.2007.06.002,17889812,,0
https://doi.org/10.1016/j.cbpa.2007.02.039,17353139,,0
https://doi.org/10.1080/10937400600755911,17454552,,0
,,,0
,,,0
https://doi.org/10.1016/S0140-6736%2807%2960438-3,,,0
,,,0
https://doi.org/10.1016/j.jhep.2007.05.016,17629589,,0
https://doi.org/10.1038/nm1539,17259995,,0
,17272918,,0
https://doi.org/10.1016/j.encep.2006.08.009,18789784,,0
,,,0
https://doi.org/10.1179/135100007X162220,17263906,,0
https://doi.org/10.1016/S0035-3787%2807%2992631-4,18033024,,0
https://doi.org/10.1080/00365520701514495,17994470,,0
https://doi.org/10.1007/s00415-007-0564-1,17694349,,0
,,,0
https://doi.org/10.1002/mds.21444,17357135,,0
,17718054,,0
,,,0
,16998287,,0
,16838258,,0
,16447797,,0
,16528929,,0
https://doi.org/10.1136/jnnp.2005.085365,16574728,,0
https://doi.org/10.1007/s10545-005-0243-2,16763894,,0
https://doi.org/10.1016/j.jtemb.2006.01.006,16632171,,0
https://doi.org/10.1111/j.1440-1746.2005.03781.x,15836726,,0
,15696427,,0
https://doi.org/10.1002/mds.20694,16229009,,0
https://doi.org/10.1007/s10534-005-5918-5,16937262,,0
https://doi.org/10.1111/j.1365-2125.2006.02579.x,16487232,,0
,17243347,,0
,,,0
https://doi.org/10.1016/j.yebeh.2005.12.008,16461012,,0
https://doi.org/10.1157/13083259,16393628,,0
https://doi.org/10.1016/j.cupe.2005.10.001,,,0
,,,0
https://doi.org/10.1157/13094353,17129551,,0
https://doi.org/10.1002/lt.20989,17133568,,0
,16840991,,0
https://doi.org/10.1055/s-2006-945528,16791758,,0
,,,0
https://doi.org/10.1007/s10620-006-3080-8,16416207,,0
https://doi.org/10.1053/j.gastro.2006.04.048,16831610,,0
https://doi.org/10.1097/00042737-200601000-00008,16357618,,0
https://doi.org/10.1111/j.1399-0012.2006.00611.x,17100712,,0
,,,0
https://doi.org/10.1080/00365520500389453,16635921,,0
https://doi.org/10.1016/j.jinorgbio.2005.10.007,16321443,,0
https://doi.org/10.2143/TVG.62.16.2021570,,,0
https://doi.org/10.1016/j.bbrc.2006.08.139,16970921,,0
https://doi.org/10.2174/092986706776055742,16515519,,0
https://doi.org/10.1007/s10620-006-8039-2,16944016,,0
https://doi.org/10.1001/archneur.63.4.521,16606763,,0
,,,0
,16729535,,0
https://doi.org/10.2957/kanzo.47.347,,,0
,,,0
https://doi.org/10.1111/j.1365-2125.2006.02654.x,16934041,,0
https://doi.org/10.1080/00365520510023431,16497628,,0
,17225847,,0
,16804509,,0
https://doi.org/10.1097/01.mog.0000218957.63311.0e,16550035,,0
,16386224,,0
https://doi.org/10.1016/j.trsl.2006.06.005,17162252,,0
https://doi.org/10.1053/j.mpfou.2006.06.001,,,0
https://doi.org/10.1016/S1130-6343%2806%2973949-6,16796418,,0
,,,0
https://doi.org/10.1002/jcb.21047,17006954,,0
,,,0
,,,0
,,,0
,17090869,,0
,,,0
https://doi.org/10.1002/mds.20989,16763975,,0
,,,0
https://doi.org/10.1007/s00128-006-0951-9,16652268,,0
,16603785,,0
https://doi.org/10.1159/000092783,16636554,,0
,16679666,,0
https://doi.org/10.1002/mds.20805,16416415,,0
https://doi.org/10.1007/s00234-006-0101-4,16752136,,0
,16728920,,0
https://doi.org/10.1002/cbf.1209,15657943,,0
https://doi.org/10.2165/00042310-200521050-00006,,,0
,,,0
,15830060,,0
https://doi.org/10.1002/lt.20352,15776453,,0
https://doi.org/10.1001/archneur.62.10.1628,16216950,,0
,,,0
https://doi.org/10.1002/hep.20893,16175588,,0
,16122057,,0
